pet_13850, 3388, 喝咖啡, 睡覺
pet_93, 3386, 上科大, 科科
pet_13806, 3390, 我, 帥哥
pet_11328, 3390, 我, 帥哥
pet_9335, 3354, 看到正咩, 心動
pet_8736, 3354, 看到正咩, 心動
pet_8628, 3354, 看到正咩, 開心
pet_8736, 3354, 看到正咩, 開心
pet_8736, 3378, 船夫, 船上
pet_8736, 3378, 船夫, 船上
pet_8403, 3378, 人, 船上
pet_8736, 3378, 人, 船上
pet_8736, 3378, 揚帆, 船上
pet_8736, 3378, 揚帆, 船上
pet_8736, 3378, 客人, 船上
pet_8736, 3378, 客人, 船上
pet_11874, 3384, 小孩, 玩玩具
pet_11874, 3356, 被劈腿, 大哭一場
pet_11874, 3356, 非常難過, 大哭一場
pet_11874, 3356, 被甩了, 大哭一場
pet_11874, 3356, 落榜, 大哭一場
pet_12142, 3356, 失戀, 大哭一場
pet_11874, 3356, 失戀, 大哭一場
pet_9168, 3383, 閃光在旁邊, 聊天
pet_11722, 3390, 小貓, 瞇眼睡覺
pet_11627, 3360, 追求, 確定
pet_11627, 3360, 追求, 準備
pet_12518, 3378, 怪癖, 男朋友
pet_11262, 3387, 僱保鑣, 保鑣
pet_12540, 3357, 開車, 二氧化碳
pet_10686, 3357, 開車, 二氧化碳
pet_13188, 3392, 大雄, 零分
pet_8758, 3392, 大雄, 零分
pet_11399, 3392, 大雄, 零分
pet_11709, 3392, 插頭, 碰水
pet_11495, 3387, 有錢, 戀人
pet_8758, 3357, 整形, 愛情
pet_11627, 3360, 追求, 有耐心
pet_11721, 3391, 美人, 保養品
pet_8758, 3360, 倒追, 睜亮眼
pet_13349, 3357, 買彩卷, 中樂透
pet_11341, 3357, 買彩卷, 中樂透
pet_8758, 3360, 告白, 低調
pet_9106, 3360, 失望, 睡覺
pet_7017, 3360, 失望, 睡覺
pet_8758, 3360, 告白, 做好心理準備
pet_7141, 3395, 三頭犬, 棍子
pet_99, 3415, 吃到蛆時, 吐
pet_7017, 3415, 吃到蛆時, 吐
pet_11627, 3356, 吃飯, 要出們
pet_11585, 3354, 出門在外, 思念家人
pet_11399, 3357, 待人不佳, 惡運
pet_8980, 3389, 休息, 超累
pet_7017, 3389, 休息, 超累
pet_8758, 3357, 追求, 愛情
pet_11627, 3356, 吃飯, 想菜色
pet_11722, 3371, 美食, 房子
pet_11399, 3404, 心情好, 買衣服
pet_10756, 3377, 槍, 軍營
pet_7017, 3377, 槍, 軍營
pet_11147, 3384, open將, 用open魔法
pet_12116, 3356, 愛用國貨, 愛台灣
pet_11392, 3393, 小新, 蟑螂
pet_12783, 3386, 活著, 愛
pet_12783, 3386, 活著, 愛
pet_4238, 3386, 活著, 愛
pet_4238, 3386, 活著, 做自己
pet_4238, 3386, 活著, 愛每個人
pet_11392, 3353, 女神, 跟她祈禱
pet_11392, 3357, 叛逆期, 不乖
pet_12116, 3370, 紅豆, 食材
pet_12354, 3370, 紅豆, 食材
pet_400, 3370, 紅豆, 食材
pet_11392, 3370, 紅豆, 食材
pet_11392, 3370, 紅豆, 煮湯的材料
pet_4049, 3409, 月亮, 古老
pet_4049, 3409, 月亮, 嫦娥姐姐
pet_4049, 3409, 月亮, 月野兔
pet_12203, 3389, 發脾氣, 覺得累
pet_12203, 3389, 撒嬌, 覺得累
pet_12203, 3357, 達摩, 禪
pet_12203, 3357, 達摩, 智慧
pet_12203, 3357, 達摩, 涅盤
pet_10673, 3380, 書架, 看書
pet_8187, 3380, 書架, 看書
pet_13815, 3380, 書桌, 看書
pet_7259, 3380, 書桌, 看書
pet_10673, 3380, 書桌, 看書
pet_8187, 3380, 書桌, 看書
pet_13376, 3387, 帥氣, 女朋友
pet_13376, 3387, 帥氣, 女朋友
pet_12108, 3387, 帥氣, 女朋友
pet_10216, 3387, 帥氣, 女朋友
pet_99, 3387, 帥氣, 女朋友
pet_99, 3387, 帥氣, 女朋友
pet_13376, 3387, 多金, 女朋友
pet_13376, 3387, 多金, 女朋友
pet_99, 3387, 多金, 女朋友
pet_11839, 3387, 風趣, 女朋友
pet_11818, 3387, 風趣, 女朋友
pet_11818, 3387, 風趣, 女朋友
pet_99, 3387, 風趣, 女朋友
pet_99, 3387, 風趣, 女朋友
pet_12124, 3366, 門, 銀
pet_12124, 3355, 耍笨, 挨揍
pet_8928, 3388, 唸書, 考科大
pet_8403, 3388, 唸書, 考科大
pet_10466, 3360, 煮飯, 放水
pet_8403, 3360, 煮飯, 放水
pet_9624, 3383, 吸血鬼, 夜遊
pet_8748, 3383, 吸血鬼, 夜遊
pet_10832, 3358, 車禍, 糾紛
pet_8403, 3358, 車禍, 糾紛
pet_11567, 3393, 送醫, 沒錢
pet_6272, 3380, 旗子, 挺扁
pet_11567, 3393, 送醫, 死亡
pet_8403, 3409, 胖胖, 壯壯
pet_6695, 3409, 胖胖, 壯壯
pet_5459, 3384, 耳屎, 阻塞
pet_11414, 3356, 躲債, 出國
pet_12114, 3353, 上國文課, 睡覺
pet_11418, 3353, 上國文課, 睡覺
pet_8980, 3395, 保全, 小偷
pet_12224, 3395, 保全, 小偷
pet_8713, 3395, 保全, 小偷
pet_12124, 3355, 偷窺, 挨揍
pet_8616, 3386, 馬英九, 改革
pet_10673, 3353, 比基尼, 天氣熱
pet_8616, 3386, 歐巴馬, 窮人
pet_12014, 3391, 小狗, 跟小貓合好
pet_12014, 3356, 肚子有飽足感, 覺得飽
pet_12014, 3356, 肚子滿足了, 覺得飽
pet_12014, 3356, 吃飽了, 覺得飽
pet_12014, 3356, 想休息, 不想做其它事
pet_12014, 3356, 疲倦, 不想做其它事
pet_12014, 3356, 累, 不想做其它事
pet_12014, 3356, 懶惰, 不想做其它事
pet_12014, 3356, 友愛親情都好, 滿足
pet_12014, 3356, 備受疼愛, 滿足
pet_12014, 3356, 有滿足的理由, 滿足
pet_12014, 3355, 被嚇, 嚇一跳
pet_11862, 3355, 喝酒, 出軌
pet_11862, 3355, 劈腿, 出軌
pet_9670, 3383, 他, 我
pet_9670, 3383, 他, 我
pet_8937, 3383, 他, 我
pet_12118, 3355, 沒感情, 出軌
pet_12014, 3385, 變胖, 想變胖
pet_12014, 3385, 變胖, 有變胖體質
pet_11862, 3380, 導遊, 參觀
pet_9168, 3385, 長高, 還在發育期
pet_9168, 3385, 長高, 還在長大
pet_9168, 3385, 長高, 正在發育
pet_14302, 3409, 蘭花, 小心栽培
pet_13393, 3389, 找工作, 沒錢
pet_11423, 3389, 找工作, 沒錢
pet_11984, 3386, 學好國文, 考試
pet_11765, 3386, 學好國文, 考試
pet_12207, 3390, 美女, 畫妝
pet_12207, 3390, 美女, 有錢人
pet_12207, 3390, 美女, 型男
pet_12207, 3395, 蜻蜓, 吃他的人
pet_12207, 3395, 蜻蜓, 小孩
pet_12207, 3395, 蜻蜓, 捕蟲網
pet_12207, 3395, 蜻蜓, 下雨
pet_12035, 3415, 父親節, 去看電影
pet_12035, 3415, 父親節, 抱一下
pet_12035, 3415, 父親節, 親一個
pet_12035, 3415, 父親節, 給驚喜
pet_10903, 3356, 放暑假, 開心
pet_10903, 3356, 放暑假, 開心
pet_5863, 3393, 聯誼, 綠
pet_5863, 3393, 聯誼, 綠
pet_5863, 3393, 聯誼, 洪
pet_5863, 3393, 聯誼, 洪
pet_5863, 3393, 聯誼, 成
pet_5863, 3393, 聯誼, 成
pet_5863, 3393, 聯誼, 黃
pet_5863, 3393, 聯誼, 黃
pet_5863, 3393, 聯誼, 欄
pet_5863, 3393, 聯誼, 欄
pet_8085, 3386, 補習, 就業
pet_8292, 3389, 吹冷氣, 去711
pet_8758, 3389, 吹冷氣, 去711
pet_8891, 3355, 帶學妹回家, 聊天
pet_7017, 3355, 帶學妹回家, 聊天
pet_8891, 3355, 帶學妹回家, 看電影
pet_7017, 3355, 帶學妹回家, 看電影
pet_6164, 3391, 放長假, 出去玩
pet_7030, 3391, 放長假, 出去玩
pet_7017, 3391, 放長假, 出去玩
pet_7030, 3391, 放長假, 逛街
pet_7017, 3391, 放長假, 逛街
pet_10002, 3395, 總統, 狗
pet_7880, 3395, 總統, 狗
pet_41, 3388, 唱歌, 哭
pet_8872, 3360, 看七龍珠, 打開電視
pet_7017, 3360, 看七龍珠, 打開電視
pet_8492, 3393, 卸妝, 鏡子
pet_8837, 3393, 卸妝, 鏡子
pet_8492, 3393, 卸妝, 出門
pet_8837, 3393, 卸妝, 出門
pet_8267, 3370, 不唸書, 錯誤
pet_8267, 3370, 不唸書, 錯誤
pet_8758, 3378, 病, 鄉民
pet_8758, 3378, 病, 鄉民
pet_11536, 3393, 富翁, 乞丐
pet_8758, 3393, 富翁, 乞丐
pet_99, 3385, 討厭小馬, 討厭他
pet_8758, 3385, 討厭小馬, 討厭他
pet_8187, 3385, 這麼可愛, 性情好
pet_8187, 3385, 這麼可愛, 長相好
pet_8187, 3385, 這麼可愛, 因為有你在
pet_8187, 3385, 這麼可愛, 天生麗質
pet_8187, 3385, 這麼可愛, ！
pet_8835, 3392, 羅莉, 大叔
pet_7017, 3385, 耍笨, 真的笨
pet_7017, 3385, 耍笨, 想讓人笑
pet_7017, 3385, 耍笨, 天然呆
pet_7017, 3385, 耍笨, 要追人
pet_11542, 3354, 愛上別人, 分手
pet_11418, 3360, 不開心, 找樂子
pet_9780, 3383, 陳幸妤, 罵人
pet_9780, 3383, 陳幸妤, 罵人
pet_11542, 3354, 感情變淡, 分手
pet_11542, 3354, 個性不合, 分手
pet_11542, 3354, 當兵, 分手
pet_11648, 3356, 包容, 快樂
pet_10922, 3383, 陳幸妤, 罵記者
pet_9780, 3383, 陳幸妤, 罵記者
pet_4238, 3354, 想念家人, 哭
pet_13782, 3386, 活著, 生活
pet_4238, 3386, 活著, 生活
pet_4238, 3386, 活著, 生活
pet_13128, 3383, 員工, 工作
pet_4238, 3383, 員工, 工作
pet_4238, 3354, 心情不好, 哭
pet_13832, 3391, 天氣熱, 吹冷氣
pet_9670, 3391, 天氣熱, 吹冷氣
pet_12229, 3391, 天氣熱, 吹冷氣
pet_13209, 3391, 天氣熱, 吹冷氣
pet_11194, 3391, 天氣熱, 吹冷氣
pet_4238, 3383, 員工, 交接
pet_10276, 3357, 權力, 殺戮
pet_9780, 3383, 陳幸妤, 替爸爸撒謊
pet_9780, 3383, 陳幸妤, 吃飯
pet_9780, 3383, 陳幸妤, 睡覺
pet_10756, 3383, 若勤回家, 睡覺
pet_386, 3360, 想要快樂, 心情好
pet_4238, 3354, 與人經驗分享, 增加知識
pet_4238, 3412, 颱風, 少出門
pet_12329, 3404, 夏天到了, 天氣愈來愈熱
pet_10669, 3404, 夏天到了, 天氣愈來愈熱
pet_12380, 3367, 房子, 木頭
pet_11546, 3367, 房子, 木頭
pet_4238, 3367, 房子, 木頭
pet_10669, 3354, 多看書, 增加知識
pet_11194, 3378, 溜滑梯, 學校里
pet_11194, 3389, 跳舞, 發瘋
pet_11505, 3354, 玩電腦, 廢寢忘食
pet_10669, 3354, 玩電腦, 廢寢忘食
pet_8736, 3409, 警察, 人民保母
pet_2312, 3409, 警察, 人民保母
pet_99, 3386, 用功, 考上好學校
pet_12113, 3395, 鄉民, 注音文
pet_11914, 3412, 失眠, 打電動
pet_11855, 3412, 想美白, 撐傘
pet_11979, 3380, 尺, 上學
pet_12012, 3412, 想變美, 運動
pet_12012, 3412, 想變美, 減肥
pet_12012, 3412, 想變美, 化妝
pet_12012, 3412, 想變美, 敷面膜
pet_12012, 3412, 想變美, 保養
pet_8616, 3412, 失戀, po文
pet_8484, 3412, 失戀, 不爽
pet_8616, 3412, 失戀, 不爽
pet_12061, 3383, 太空人, 太空漫步
pet_11863, 3357, 危機意識, 努力工作
pet_11418, 3371, 襪子, 鞋子
pet_11418, 3371, 發票, 口帶
pet_11418, 3378, 紐西蘭人, 紐西蘭
pet_5264, 3355, 睡醒, 大吃
pet_4783, 3388, 用功, 考大學
pet_5998, 3388, 用功, 考大學
pet_4783, 3388, 補習, 考大學
pet_5998, 3388, 補習, 考大學
pet_11418, 3388, 搭高鐵, 去台南
pet_11418, 3388, 坐火車, 去台南
pet_11418, 3388, 開車, 去台南
pet_11495, 3388, 坐飛機, 去台南
pet_11495, 3388, 查天氣, 去台南
pet_8421, 3378, 水, 水球
pet_8959, 3378, 水, 水球
pet_11418, 3388, 帶購物袋, 逛街
pet_12328, 3388, 帶錢, 逛街
pet_11418, 3388, 帶錢, 逛街
pet_11418, 3388, 揪團, 逛街
pet_12110, 3388, 揪團, 揪人
pet_12110, 3388, 組團, 揪人
pet_11556, 3353, 房間很髒, 整理房間
pet_11556, 3353, 房間很髒, 整理
pet_11556, 3353, 房間很髒, 大掃除
pet_11556, 3353, 股票大漲, 買車子
pet_11556, 3353, 股票大漲, 買房子
pet_11556, 3353, 股票大漲, 吃大餐
pet_11556, 3369, 豬排飯, 豬
pet_11556, 3369, 豬排飯, 豬肉
pet_11556, 3386, 西藏獨立, 不被中共欺壓
pet_12046, 3355, 吃壞肚子, 放臭屁
pet_99, 3383, 歹徒, 殺人
pet_8055, 3383, 歹徒, 殺人
pet_99, 3383, 歹徒, 放火
pet_8055, 3383, 歹徒, 放火
pet_14282, 3367, 大腦, 腦漿
pet_8055, 3367, 大腦, 腦漿
pet_8055, 3385, 考高考, 爽
pet_8850, 3385, 考高考, 爽
pet_10832, 3388, 請假, 放假
pet_8784, 3388, 請假, 放假
pet_12046, 3383, 太空人, 穿過大氣層
pet_12046, 3383, 太空人, 登入其他星球
pet_9781, 3386, 去costco, 採購牛肉
pet_11900, 3386, 去costco, 買啥
pet_12046, 3353, 被帥哥告白, 接受
pet_11865, 3384, 爸爸, 電視
pet_11865, 3384, 媽媽, 電視
pet_11865, 3384, 哥, 電視
pet_11865, 3366, 人體, 腸子
pet_12296, 3366, 人體, 血液
pet_11865, 3366, 人體, 血液
pet_11865, 3366, 人體, 心臟
pet_11865, 3378, 飯, 保鮮盒
pet_8844, 3380, 殺很大, 你不要走
pet_8835, 3380, 殺很大, 你不要走
pet_11556, 3385, 肚子痛, 肚子餓
pet_7179, 3392, 老師, 責罵
pet_8713, 3355, 戰爭, 經濟大衰退
pet_8978, 3355, 戰爭, 經濟大衰退
pet_8835, 3355, 戰爭, 經濟大衰退
pet_11221, 3391, 爸爸, 孩子健康
pet_2695, 3368, 他, 我
pet_10174, 3368, 他, 我
pet_11721, 3391, 傻瓜, 多學習
pet_13204, 3353, 吃壞肚子, 上廁所
pet_12322, 3353, 吃壞肚子, 上廁所
pet_9107, 3393, 下載A片, 中毒
pet_8980, 3393, 下載A片, 中毒
pet_8493, 3393, 下載A片, 中毒
pet_8517, 3393, 下載A片, 媽媽進來
pet_237, 3393, 下載A片, 媽媽進來
pet_8493, 3393, 下載A片, 病毒
pet_8844, 3393, 下載A片, 病毒
pet_8592, 3353, 哭哭, 離開
pet_8592, 3353, 尿尿, 離開
pet_9140, 3353, 撒嬌, 喵喵
pet_8869, 3353, 撒嬌, 喵喵
pet_7345, 3356, 索羅斯, 鎖螺絲
pet_8869, 3356, 索羅斯, 鎖螺絲
pet_12187, 3377, 毛髮, 床上
pet_8835, 3377, 毛髮, 床上
pet_9242, 3366, 狗狗, 鼻子
pet_8347, 3366, 狗狗, 鼻子
pet_9242, 3366, 狗狗, 眼睛
pet_8347, 3366, 狗狗, 眼睛
pet_8486, 3387, 放寬心胸, 快樂
pet_8486, 3387, 交朋友, 快樂
pet_10904, 3387, 認真, 好的學校
pet_8877, 3387, 認真, 好的學校
pet_6666, 3393, 人, 生
pet_6666, 3393, 人, 生
pet_6666, 3393, 人, 老
pet_6666, 3393, 人, 老
pet_6666, 3393, 人, 病
pet_6666, 3393, 人, 病
pet_8230, 3393, 老虎, 棒子
pet_4498, 3393, 老虎, 棒子
pet_4440, 3393, 老虎, 棒子
pet_10616, 3393, 老虎, 棒子
pet_9964, 3393, 老虎, 棒子
pet_10341, 3393, 老虎, 棒子
pet_9855, 3393, 老虎, 棒子
pet_11108, 3393, 貓咪, 水
pet_11411, 3393, 貓咪, 水
pet_10521, 3393, 貓咪, 水
pet_11418, 3389, 有望遠鏡, 看星星
pet_10922, 3366, 科學麵, 麵粉
pet_11418, 3366, 科學麵, 麵粉
pet_9335, 3389, 洗蚤, 無聊
pet_41, 3389, 洗蚤, 無聊
pet_41, 3415, 睡覺, 打鼾
pet_8869, 3415, 睡覺, 打鼾
pet_11915, 3393, 學生, 棍子
pet_9964, 3393, 學生, 棍子
pet_8835, 3393, 學生, 棍子
pet_11108, 3393, 學生, 成績單
pet_8835, 3393, 學生, 成績單
pet_10424, 3360, 上PTT, 連線
pet_8835, 3360, 上PTT, 連線
pet_12878, 3393, 蟑螂, 乾淨的房間
pet_8837, 3393, 蟑螂, 乾淨的房間
pet_9511, 3391, 我, 吃水果
pet_8878, 3391, 我, 吃水果
pet_10409, 3356, 傷心, 喝酒
pet_9722, 3356, 傷心, 喝酒
pet_7501, 3356, 傷心, 喝酒
pet_7501, 3356, 傷心, 想念
pet_4949, 3392, 同學, 好人卡
pet_375, 3392, 同學, 好人卡
pet_8837, 3392, 同學, 好人卡
pet_11418, 3389, 看到流星, 看星星
pet_11418, 3389, 有人陪, 看星星
pet_3972, 3404, 被記者追, 幸妤發飆
pet_12329, 3388, 去網咖, 玩電腦
pet_11915, 3388, 去網咖, 玩電腦
pet_4440, 3395, 老鷹, 墜落
pet_5863, 3389, 老闆不要來, 想下班
pet_5863, 3380, 網頁, 找工作
pet_5863, 3380, 網路, 找工作
pet_5863, 3389, 買晚餐, 想下班
pet_5863, 3389, 看時鐘, 想下班
pet_5863, 3389, 看時鐘, 想下班
pet_11696, 3412, 遇到老師, 不自在
pet_5863, 3389, 看手錶, 想下班
pet_5863, 3389, 看手錶, 想下班
pet_11696, 3412, 遇到老師, 緊張
pet_12117, 3388, 很感動, 哭
pet_12117, 3388, 很傷心, 哭
pet_10903, 3388, 去打球, 運動
pet_5863, 3388, 去打球, 運動
pet_10903, 3388, 去操場, 運動
pet_11423, 3388, 去操場, 運動
pet_5863, 3388, 去操場, 運動
pet_11696, 3388, 有人陪, 哭
pet_12117, 3354, 吃蛋糕, 不會肚子餓
pet_12117, 3354, 看電視, 眼睛模糊
pet_12117, 3354, 看電視, 增加度數
pet_12117, 3354, 喝水, 飽飽的
pet_9107, 3375, 老公, 家門
pet_8267, 3375, 老公, 家門
pet_12998, 3375, 警察, 警察局
pet_8267, 3375, 警察, 警察局
pet_12083, 3380, 電視, 放假
pet_11396, 3412, 在家, 聽音樂
pet_11834, 3378, 公文, 行政院
pet_10584, 3393, 婚姻中最, 暴力
pet_10584, 3356, 獨自遠行, 覺得孤單
pet_12105, 3395, 坐車, 肚子痛
pet_12105, 3386, 工作, 結婚
pet_11915, 3386, 工作, 未來
pet_12105, 3386, 工作, 未來
pet_12105, 3386, 工作, 理想
pet_12105, 3386, 工作, 理想
pet_11644, 3392, 職員, 加班
pet_9053, 3389, 領錢, 去711
pet_8758, 3389, 領錢, 去711
pet_8055, 3391, 打警察, 爽
pet_1764, 3391, 打警察, 爽
pet_6164, 3384, 被十字弓射到, 死
pet_8758, 3384, 被十字弓射到, 死
pet_6164, 3384, 被十字弓射到, 受傷
pet_8758, 3384, 被十字弓射到, 受傷
pet_11627, 3386, 學好英文, 未來
pet_11274, 3380, 嘴巴, 抱睡
pet_11274, 3380, 棉被, 抱睡
pet_13339, 3412, 寂寞, 找人聊天
pet_7017, 3412, 寂寞, 找人聊天
pet_9107, 3389, 睡覺, 頭疼
pet_5996, 3389, 睡覺, 頭疼
pet_9107, 3389, 吃藥, 頭疼
pet_8835, 3389, 吃藥, 頭疼
pet_7367, 3389, 吃藥, 頭疼
pet_4440, 3353, 肚子餓, 找泡麵
pet_4440, 3353, 肚子餓, 吃到飽
pet_12165, 3354, 巧克男孩, 大笑
pet_12165, 3354, 巧克男孩, 點點點點
pet_12165, 3354, 巧克男孩, 吃驚
pet_12165, 3354, 巧克男孩, 無言
pet_11785, 3391, 他, 百戰百勝
pet_11785, 3391, 你, 百戰百勝
pet_11785, 3391, 我, 百戰百勝
pet_11785, 3357, 螞蟻, 病毒
pet_12039, 3393, 無尾熊, 從樹上掉下來
pet_13128, 3355, 做錯事, 被打
pet_12039, 3355, 做錯事, 被打
pet_8881, 3377, 房子, 平地
pet_8881, 3377, 房子, 平地
pet_8881, 3377, 房子, 鄉下
pet_8881, 3377, 房子, 鄉下
pet_13090, 3377, 樹, 後山
pet_13653, 3377, 樹, 後山
pet_8881, 3377, 樹, 後山
pet_11644, 3392, 職員, 無薪假
pet_11863, 3392, 職員, 無薪假
pet_11644, 3392, 職員, 減薪
pet_11863, 3392, 職員, 減薪
pet_12380, 3357, 買樂透, 錢
pet_12105, 3357, 買樂透, 錢
pet_12295, 3354, 生氣, 口渴
pet_12295, 3354, 大叫, 口渴
pet_12295, 3354, 大叫, 口渴
pet_515, 3354, 沒喝水, 口渴
pet_11915, 3354, 沒喝水, 口渴
pet_12295, 3354, 沒喝水, 口渴
pet_12295, 3354, 說很多話, 口渴
pet_8978, 3383, ptt寵物, 打架
pet_8714, 3383, ptt寵物, 打架
pet_8945, 3391, 我, 自私
pet_8978, 3391, 我, 自私
pet_12481, 3354, 看書, 聽音樂
pet_11453, 3354, 無所事事, 聽音樂
pet_8713, 3399, 真理的探索, 無聊
pet_556, 3399, 真理的探索, 無聊
pet_11874, 3380, 阿彌陀丸, 在通靈王大賽
pet_11874, 3380, 兩段媒介, 在通靈王大賽
pet_11874, 3380, 巫力, 在通靈王大賽
pet_11874, 3380, 超靈體, 在通靈王大賽
pet_11874, 3380, 附身合體, 在通靈王大賽
pet_11874, 3386, 交男朋友, 有肩膀靠
pet_11874, 3386, 交男朋友, 不想單身
pet_11874, 3386, 交男朋友, 有依靠
pet_11874, 3386, 交男朋友, 被呵護
pet_11874, 3386, 交男朋友, 有人照顧
pet_11874, 3356, 花季到了, 菊花開了
pet_11874, 3356, 割痔瘡, 菊花開了
pet_11874, 3356, 進監獄, 菊花開了
pet_11874, 3356, 細心栽培, 菊花開了
pet_11453, 3354, 閒暇時刻, 聽音樂
pet_11453, 3354, 心情好, 聽音樂
pet_11453, 3354, 心情起伏, 聽音樂
pet_11865, 3378, 魚, 保鮮盒
pet_11865, 3378, 水果, 保鮮盒
pet_11865, 3378, 玩樂, 小雞
pet_11865, 3378, 同伴, 小雞
pet_11865, 3378, 媽媽, 小雞
pet_11865, 3378, 水, 小雞
pet_11865, 3378, 飼料, 小雞
pet_11834, 3367, 人體, 蛋白質
pet_12181, 3367, 人體, 蛋白質
pet_12181, 3367, 人體, 骨骼
pet_12181, 3391, 魔術師, 娛樂觀眾
pet_12181, 3391, 魔術師, 變魔術
pet_5459, 3391, 藝人, 變a咖
pet_5459, 3391, 藝人, 出唱歌
pet_5965, 3391, 政治人物, 高官
pet_14302, 3409, 蘭花, 很貴
pet_12380, 3412, 幻想, 想睡覺
pet_12380, 3412, 幻想, 不想動
pet_5965, 3391, 政治人物, 人民
pet_5965, 3391, 政治人物, 控制
pet_5965, 3391, 政治人物, 權利
pet_5965, 3391, 政治人物, 權力
pet_12129, 3389, 看氣象報告, 下雨
pet_12129, 3389, 拿傘, 下雨
pet_14268, 3354, 看到美食, 肚子餓
pet_11806, 3354, 看到美食, 肚子餓
pet_5863, 3391, 五樓, 黃
pet_5863, 3391, 五樓, 黃
pet_5863, 3391, 五樓, 綠
pet_5863, 3391, 五樓, 綠
pet_5863, 3391, 五樓, 洪
pet_5863, 3391, 五樓, 洪
pet_5863, 3391, 五樓, 成
pet_5863, 3391, 五樓, 成
pet_5863, 3391, 五樓, 欄
pet_5863, 3391, 五樓, 欄
pet_9107, 3387, 認真, 好的工作
pet_8885, 3387, 認真, 好的工作
pet_9111, 3353, 寂寞, 狗狗
pet_8885, 3353, 寂寞, 狗狗
pet_6666, 3395, 小孩, 上床
pet_8885, 3395, 小孩, 上床
pet_11298, 3395, 小叮噹, 猜拳
pet_8835, 3395, 小叮噹, 猜拳
pet_6922, 3395, 小叮噹, 猜拳
pet_12203, 3358, 熬夜, 內分泌失調
pet_4575, 3358, 熬夜, 內分泌失調
pet_9107, 3377, 房子, 城市
pet_8881, 3377, 房子, 城市
pet_12905, 3391, 老師, 讀書
pet_10277, 3391, 老師, 讀書
pet_9805, 3391, 老師, 讀書
pet_4155, 3391, 老師, 讀書
pet_12380, 3391, 老師, 吃東西
pet_8743, 3391, 老師, 吃東西
pet_12223, 3371, 河馬, 動物園
pet_12230, 3371, 挫冰, 碗
pet_12230, 3371, 豆花, 碗
pet_12230, 3371, 雞腿, 碗
pet_12283, 3378, 浮游生物, 水裡
pet_12283, 3378, 綠藻, 水裡
pet_12768, 3378, 微生物, 水裡
pet_12283, 3378, 微生物, 水裡
pet_12293, 3355, 看事情不爽時, 生氣
pet_12293, 3355, 事情做白工, 生氣
pet_12129, 3378, 大人, 醫院
pet_13353, 3378, 小孩, 醫院
pet_12129, 3378, 小孩, 醫院
pet_11898, 3383, 螺絲起子, 修理東西
pet_11898, 3383, 螺絲起子, 打人
pet_11898, 3383, 螺絲起子, 開鎖
pet_8835, 3387, 存錢, 花錢
pet_5771, 3387, 存錢, 花錢
pet_8835, 3387, 賺錢, 花錢
pet_5771, 3387, 賺錢, 花錢
pet_8885, 3380, 精油, 抓龍
pet_8885, 3380, 精油, 抓龍
pet_8978, 3380, 手, 抓龍
pet_8885, 3380, 手, 抓龍
pet_8978, 3380, 腳, 抓龍
pet_8885, 3380, 腳, 抓龍
pet_8885, 3380, 力道, 抓龍
pet_8885, 3380, 力道, 抓龍
pet_8403, 3380, 嘴巴, 打屁
pet_8885, 3380, 嘴巴, 打屁
pet_8885, 3380, 嘴巴, 打屁
pet_8885, 3356, 我抱你, 得金牌了
pet_8885, 3356, 我抱你, 得金牌了
pet_8792, 3357, 打學長, 記過
pet_8881, 3357, 打學長, 記過
pet_13805, 3354, 不吃飯, 肚子餓
pet_11806, 3354, 不吃飯, 肚子餓
pet_11801, 3357, 單身, 災害
pet_12573, 3357, 海嘯, 災害
pet_12337, 3357, 海嘯, 災害
pet_12756, 3357, 海嘯, 災害
pet_11801, 3357, 海嘯, 災害
pet_11801, 3357, 火山爆發, 災害
pet_12217, 3378, 生命, 植物
pet_12217, 3378, 細胞壁, 植物
pet_12217, 3378, 葉子, 植物
pet_3362, 3356, 肚子餓, 肚子咕咕叫
pet_11809, 3356, 肚子餓, 肚子咕咕叫
pet_8885, 3357, 陸軍, 戰爭
pet_5947, 3357, 陸軍, 戰爭
pet_11480, 3357, 天氣不好, 悲傷
pet_11480, 3357, 寵物過世, 悲傷
pet_11480, 3357, 被二一, 悲傷
pet_11480, 3357, 考試考不好, 悲傷
pet_12142, 3356, 下雨, 淋成落湯雞
pet_12243, 3392, 想, 我
pet_8885, 3392, 想, 我
pet_5868, 3392, 想, 我
pet_8893, 3383, 銀行, 存錢
pet_8867, 3383, 銀行, 存錢
pet_14051, 3412, 開心, 拍手
pet_5863, 3412, 開心, 拍手
pet_7501, 3412, 開心, 拍手
pet_8474, 3412, 開心, 拍手
