pet_2401, 3377, 鳥, 天空
pet_11811, 3387, 努力, 幸福
pet_8713, 3387, 努力, 幸福
pet_5634, 3387, 努力, 幸福
pet_4702, 3386, 遨遊, 自由
pet_505, 3386, 遨遊, 自由
pet_11904, 3357, 做愛, 快樂
pet_11269, 3357, 做愛, 快樂
pet_11328, 3357, 做愛, 快樂
pet_7708, 3357, 做愛, 快樂
pet_5364, 3357, 做愛, 快樂
pet_5491, 3357, 做愛, 快樂
pet_2482, 3357, 做愛, 快樂
pet_4916, 3357, 做愛, 快樂
pet_951, 3389, 做愛, 飢渴
pet_14060, 3353, 天氣熱, 去海邊
pet_13038, 3353, 天氣熱, 去海邊
pet_5541, 3353, 天氣熱, 去海邊
pet_12465, 3353, 天氣熱, 去海邊
pet_11262, 3353, 天氣熱, 去海邊
pet_10669, 3353, 天氣熱, 去海邊
pet_10950, 3353, 天氣熱, 去海邊
pet_11536, 3353, 天氣熱, 去海邊
pet_11108, 3353, 天氣熱, 去海邊
pet_11333, 3353, 天氣熱, 去海邊
pet_10199, 3353, 天氣熱, 去海邊
pet_9388, 3353, 天氣熱, 去海邊
pet_8464, 3353, 天氣熱, 去海邊
pet_9, 3353, 天氣熱, 去海邊
pet_7390, 3353, 天氣熱, 去海邊
pet_12552, 3353, 天氣熱, 玩水
pet_13455, 3353, 天氣熱, 玩水
pet_12822, 3353, 天氣熱, 玩水
pet_11911, 3353, 天氣熱, 玩水
pet_10922, 3353, 天氣熱, 玩水
pet_11333, 3353, 天氣熱, 玩水
pet_11108, 3353, 天氣熱, 玩水
pet_11018, 3353, 天氣熱, 玩水
pet_10961, 3353, 天氣熱, 玩水
pet_1715, 3353, 天氣熱, 玩水
pet_6464, 3353, 天氣熱, 玩水
pet_5264, 3353, 天氣熱, 玩水
pet_11607, 3354, 讀書, 想睡
pet_11627, 3354, 讀書, 想睡
pet_11915, 3354, 讀書, 想睡
pet_10343, 3354, 讀書, 想睡
pet_10369, 3354, 讀書, 想睡
pet_9464, 3354, 讀書, 想睡
pet_6503, 3354, 讀書, 想睡
pet_6844, 3354, 讀書, 想睡
pet_5264, 3354, 讀書, 想睡
pet_954, 3354, 讀書, 想睡
pet_601, 3354, 讀書, 興奮
pet_954, 3354, 讀書, 興奮
pet_9837, 3353, 感冒, 睡覺
pet_10197, 3353, 感冒, 睡覺
pet_5863, 3353, 感冒, 睡覺
pet_12547, 3353, 感冒, 睡覺
pet_12822, 3353, 感冒, 睡覺
pet_12142, 3353, 感冒, 睡覺
pet_11839, 3353, 感冒, 睡覺
pet_10654, 3353, 感冒, 睡覺
pet_10936, 3353, 感冒, 睡覺
pet_10154, 3353, 感冒, 睡覺
pet_9746, 3353, 感冒, 睡覺
pet_2923, 3353, 感冒, 睡覺
pet_7017, 3353, 感冒, 睡覺
pet_12475, 3389, 吃飯, 餓了
pet_5199, 3389, 吃飯, 餓了
pet_699, 3389, 吃飯, 餓了
pet_3996, 3389, 睡覺, 餓了
pet_699, 3389, 睡覺, 餓了
pet_11108, 3389, 吃東西, 讀書
pet_11896, 3389, 吃東西, 讀書
pet_4403, 3389, 吃東西, 讀書
pet_10407, 3388, 找廁所, 尿尿
pet_13270, 3388, 找書, 唸書
pet_610, 3388, 找書, 唸書
pet_2034, 3353, 哭泣, 擦眼淚
pet_955, 3353, 哭泣, 擦眼淚
pet_11768, 3353, 肚子餓, 買食物
pet_956, 3353, 肚子餓, 買食物
pet_127, 3353, 快樂, 大笑
pet_13641, 3353, 快樂, 大笑
pet_13225, 3353, 快樂, 大笑
pet_7758, 3353, 快樂, 大笑
pet_259, 3353, 快樂, 大笑
pet_13637, 3383, 老師, 教書
pet_13855, 3383, 老師, 教書
pet_13644, 3383, 老師, 教書
pet_13819, 3383, 老師, 教書
pet_11914, 3383, 老師, 教書
pet_4238, 3383, 老師, 教書
pet_13069, 3383, 老師, 教書
pet_12840, 3383, 老師, 教書
pet_13520, 3383, 老師, 教書
pet_12892, 3383, 老師, 教書
pet_13179, 3383, 老師, 教書
pet_28, 3383, 老師, 教書
pet_12486, 3383, 老師, 教書
pet_12548, 3383, 老師, 教書
pet_12794, 3383, 老師, 教書
pet_7895, 3383, 老師, 教書
pet_11108, 3383, 老師, 教書
pet_12508, 3383, 老師, 教書
pet_4002, 3383, 老師, 教書
pet_12246, 3383, 老師, 教書
pet_11874, 3383, 老師, 教書
pet_11915, 3383, 老師, 教書
pet_11722, 3383, 老師, 教書
pet_11495, 3383, 老師, 教書
pet_10982, 3383, 老師, 教書
pet_11556, 3383, 老師, 教書
pet_11063, 3383, 老師, 教書
pet_10937, 3383, 老師, 教書
pet_11221, 3383, 老師, 教書
pet_8085, 3383, 老師, 教書
pet_10233, 3383, 老師, 教書
pet_10903, 3383, 老師, 教書
pet_10199, 3383, 老師, 教書
pet_10546, 3383, 老師, 教書
pet_7357, 3383, 老師, 教書
pet_4181, 3383, 老師, 教書
pet_957, 3383, 老師, 教育孩童
pet_11631, 3383, 老師, 讀書
pet_11453, 3383, 老師, 讀書
pet_7051, 3383, 老師, 讀書
pet_1333, 3383, 老師, 讀書
pet_5162, 3383, 老師, 讀書
pet_4873, 3383, 老師, 讀書
pet_957, 3383, 老師, 讀書
pet_13520, 3383, 老師, 上課
pet_28, 3383, 老師, 上課
pet_11108, 3383, 老師, 上課
pet_11874, 3383, 老師, 上課
pet_11914, 3383, 老師, 上課
pet_10982, 3383, 老師, 上課
pet_11556, 3383, 老師, 上課
pet_9257, 3383, 老師, 上課
pet_10233, 3383, 老師, 上課
pet_10903, 3383, 老師, 上課
pet_4181, 3383, 老師, 上課
pet_784, 3366, 雞肉, 母雞
pet_1282, 3358, 便秘, 痔瘡
pet_2680, 3358, 便秘, 痔瘡
pet_951, 3358, 便秘, 痔瘡
pet_6041, 3377, 愛河, 高雄
pet_951, 3377, 愛河, 高雄
pet_951, 3366, 塑膠, 石油
pet_424, 3366, 塑膠, 石油
pet_5058, 3377, 阿給, 淡水
pet_951, 3377, 阿給, 淡水
pet_12472, 3377, 棉被, 床上
pet_9632, 3377, 棉被, 床上
pet_5512, 3377, 棉被, 床上
pet_2575, 3377, 棉被, 床上
pet_4451, 3377, 棉被, 床上
pet_951, 3377, 棉被, 床上
pet_1581, 3377, 棉被, 床上
pet_12046, 3377, 爆米花, 電影院
pet_1371, 3377, 爆米花, 電影院
pet_11750, 3377, 爆米花, 電影院
pet_7774, 3377, 爆米花, 電影院
pet_13641, 3366, 桌子, 鐵
pet_13038, 3366, 桌子, 鐵
pet_12840, 3366, 桌子, 鐵
pet_11809, 3366, 桌子, 鐵
pet_7259, 3366, 桌子, 鐵
pet_11863, 3366, 桌子, 鐵
pet_12074, 3366, 桌子, 鐵
pet_11410, 3366, 桌子, 鐵
pet_12013, 3366, 桌子, 鐵
pet_11170, 3366, 桌子, 鐵
pet_11513, 3366, 桌子, 鐵
pet_9608, 3366, 桌子, 鐵
pet_10199, 3366, 桌子, 鐵
pet_8545, 3366, 桌子, 鐵
pet_11368, 3366, 桌子, 鐵
pet_6272, 3366, 桌子, 鐵
pet_1746, 3366, 桌子, 鐵
pet_10343, 3366, 桌子, 鐵
pet_10936, 3366, 桌子, 鐵
pet_11116, 3366, 桌子, 鐵
pet_11113, 3366, 桌子, 鐵
pet_10829, 3366, 桌子, 鐵
pet_7758, 3366, 桌子, 鐵
pet_7110, 3366, 桌子, 鐵
pet_4855, 3366, 桌子, 鐵
pet_6031, 3366, 桌子, 鐵
pet_6745, 3366, 桌子, 鐵
pet_5601, 3366, 桌子, 鐵
pet_2797, 3366, 桌子, 鐵
pet_4474, 3366, 桌子, 鐵
pet_229, 3366, 木頭, 塑膠
pet_951, 3366, 木頭, 塑膠
pet_12486, 3355, 大便, 肚子餓
pet_6854, 3355, 大便, 肚子餓
pet_1702, 3355, 大便, 肚子餓
pet_951, 3355, 大便, 肚子餓
pet_7655, 3365, 眼球, 身體
pet_5058, 3365, 眼球, 身體
pet_849, 3365, 眼球, 身體
pet_934, 3392, 父母, 壞小孩
pet_10552, 3392, 父母, 吵架
pet_934, 3392, 父母, 吵架
pet_13156, 3353, 天氣冷, 睡覺
pet_13387, 3353, 天氣冷, 睡覺
pet_13597, 3353, 天氣冷, 睡覺
pet_13612, 3353, 天氣冷, 睡覺
pet_13516, 3353, 天氣冷, 睡覺
pet_12754, 3353, 天氣冷, 睡覺
pet_6237, 3353, 天氣冷, 睡覺
pet_12794, 3353, 天氣冷, 睡覺
pet_12722, 3353, 天氣冷, 睡覺
pet_11834, 3353, 天氣冷, 睡覺
pet_10546, 3353, 天氣冷, 睡覺
pet_10982, 3353, 天氣冷, 睡覺
pet_4770, 3353, 天氣冷, 睡覺
pet_9438, 3353, 天氣冷, 睡覺
pet_8698, 3353, 天氣冷, 睡覺
pet_8241, 3353, 天氣冷, 睡覺
pet_2840, 3353, 天氣冷, 睡覺
pet_7232, 3353, 天氣冷, 睡覺
pet_6941, 3353, 天氣冷, 睡覺
pet_6246, 3353, 天氣冷, 睡覺
pet_5244, 3353, 天氣冷, 睡覺
pet_5675, 3353, 天氣冷, 睡覺
pet_5681, 3353, 天氣冷, 睡覺
pet_5269, 3353, 天氣冷, 睡覺
pet_5313, 3353, 天氣冷, 睡覺
pet_5045, 3353, 天氣冷, 睡覺
pet_211, 3353, 天氣冷, 睡覺
pet_2807, 3353, 天氣冷, 睡覺
pet_2777, 3353, 天氣冷, 睡覺
pet_3069, 3353, 天氣冷, 睡覺
pet_1702, 3353, 天氣冷, 睡覺
pet_3489, 3353, 天氣冷, 睡覺
pet_2684, 3353, 天氣冷, 睡覺
pet_10343, 3353, 打球, 睡覺
pet_574, 3353, 打球, 睡覺
pet_5364, 3353, 吃宵夜, 睡覺
pet_574, 3353, 吃宵夜, 睡覺
pet_12949, 3353, 吃飯, 看電視
pet_5863, 3353, 吃飯, 看電視
pet_12363, 3353, 吃飯, 看電視
pet_12437, 3353, 吃飯, 看電視
pet_10669, 3353, 吃飯, 看電視
pet_11310, 3353, 吃飯, 看電視
pet_11096, 3353, 吃飯, 看電視
pet_8916, 3353, 吃飯, 看電視
pet_6164, 3353, 吃飯, 看電視
pet_5215, 3353, 吃飯, 看電視
pet_2982, 3353, 吃飯, 看電視
pet_3540, 3353, 吃飯, 看電視
pet_4095, 3353, 吃飯, 看電視
pet_574, 3353, 吃飯, 看電視
pet_586, 3353, 吃飯, 看電視
pet_586, 3393, 大部分的人, 鬼魅
pet_9474, 3393, 狗, 貓
pet_9248, 3393, 狗, 貓
pet_9146, 3393, 狗, 貓
pet_6935, 3393, 狗, 貓
pet_2657, 3393, 狗, 貓
pet_7984, 3393, 狗, 貓
pet_7073, 3393, 狗, 貓
pet_7173, 3393, 狗, 貓
pet_5361, 3393, 狗, 貓
pet_2884, 3393, 狗, 貓
pet_490, 3393, 狗, 貓
pet_1516, 3393, 狗, 貓
pet_1729, 3393, 狗, 貓
pet_5927, 3365, 膝蓋, 人體
pet_586, 3365, 膝蓋, 人體
pet_509, 3354, 傷心, 離開
pet_231, 3354, 傷心, 離開
pet_505, 3354, 傷心, 離開
pet_10957, 3392, 男人, 醜女
pet_10770, 3392, 男人, 醜女
pet_5210, 3392, 男人, 醜女
pet_960, 3392, 男人, 醜女
pet_10320, 3412, 睡覺, 快樂
pet_1580, 3412, 哭哭, 難過
pet_4083, 3404, 難過, 不舉
pet_7915, 3404, 吃飯, 肚子餓
pet_10386, 3412, 做愛, 開心
pet_10842, 3392, 老師, 爛學生
pet_586, 3365, 膝蓋, 腳
pet_922, 3392, 老師, 爛學生
pet_6041, 3386, 打招呼, 禮貌
pet_2695, 3386, 打招呼, 禮貌
pet_5331, 3386, 打招呼, 禮貌
pet_13653, 3392, 員工, 加班
pet_13019, 3392, 員工, 加班
pet_11482, 3392, 員工, 加班
pet_10878, 3392, 員工, 加班
pet_10653, 3392, 員工, 加班
pet_118, 3392, 員工, 加班
pet_1062, 3392, 員工, 加班
pet_3253, 3392, 員工, 被開除
pet_118, 3392, 員工, 被開除
pet_13020, 3391, 寵物, 大便
pet_118, 3391, 寵物, 大便
pet_13711, 3391, 寵物, 吃飯
pet_12824, 3391, 寵物, 吃飯
pet_13020, 3391, 寵物, 吃飯
pet_11423, 3391, 寵物, 吃飯
pet_8628, 3391, 寵物, 吃飯
pet_6041, 3391, 寵物, 吃飯
pet_2508, 3391, 寵物, 吃飯
pet_3971, 3391, 寵物, 吃飯
pet_118, 3391, 寵物, 吃飯
pet_12949, 3392, 老闆, 花錢
pet_145, 3392, 老闆, 花錢
pet_458, 3392, 老闆, 麻煩
pet_145, 3392, 老闆, 麻煩
pet_10922, 3391, 教授, 教書
pet_10023, 3391, 教授, 教書
pet_11253, 3391, 教授, 教書
pet_7357, 3391, 教授, 教書
pet_9637, 3391, 教授, 教書
pet_7915, 3391, 胖妹, 減肥
pet_231, 3391, 胖妹, 減肥
pet_602, 3384, 餓, 想吃
pet_635, 3384, 餓, 想吃
pet_9173, 3353, 肚子痛, 拉屎
pet_6454, 3353, 肚子痛, 拉屎
pet_2087, 3353, 肚子痛, 拉屎
pet_2986, 3353, 肚子痛, 拉屎
pet_10199, 3353, 肚子痛, 死
pet_9632, 3380, 駕照, 騎車
pet_777, 3380, 駕照, 騎車
pet_13106, 3392, 考卷, 零分
pet_602, 3392, 考卷, 零分
pet_5244, 3392, 考卷, 零分
pet_784, 3392, 考卷, 零分
pet_139, 3380, 腿, 跑步
pet_12794, 3380, 小腿, 跑步
pet_139, 3380, 小腿, 跑步
pet_12794, 3380, 大腿, 跑步
pet_139, 3380, 大腿, 跑步
pet_12896, 3370, 冰箱, 電器
pet_10832, 3370, 冰箱, 電器
pet_10439, 3370, 冰箱, 電器
pet_9567, 3370, 冰箱, 電器
pet_364, 3370, 冰箱, 電器
pet_694, 3370, 冰箱, 電器
pet_9682, 3367, 愛情, 開心
pet_952, 3367, 愛情, 開心
pet_505, 3370, 大便, 肥料
pet_952, 3367, 寶寶, 肉
pet_9507, 3380, 碗, 喝水
pet_6041, 3380, 碗, 喝水
pet_5532, 3380, 碗, 喝水
pet_813, 3380, 碗, 喝水
pet_3270, 3380, 碗, 喝水
pet_819, 3380, 碗, 喝水
pet_7179, 3380, 耳機, 聽音樂
pet_2292, 3380, 耳機, 聽音樂
pet_10593, 3380, 課本, 唸書
pet_7984, 3370, 咖啡, 食物
pet_766, 3370, 咖啡, 食物
pet_602, 3380, 網路, 查資料
pet_6175, 3356, 有點餓, 吃麵
pet_424, 3356, 有點餓, 吃麵
pet_6175, 3356, 有點餓, 吃飯
pet_424, 3356, 有點餓, 吃飯
pet_6517, 3370, 無聊, 感覺
pet_424, 3370, 無聊, 感覺
pet_12822, 3380, 耳機, 講電話
pet_7179, 3380, 耳機, 講電話
pet_7984, 3370, 咖啡, 飲料
pet_6022, 3370, 咖啡, 飲料
pet_6175, 3370, 咖啡, 飲料
pet_8085, 3370, 人, 個體
pet_688, 3370, 人, 個體
pet_13460, 3399, 糖果, 甜
pet_10958, 3370, 主人, 稱呼
pet_10936, 3370, 主人, 稱呼
pet_969, 3370, 主人, 稱呼
pet_13033, 3385, 挖鼻孔, 無聊
pet_10211, 3409, 生氣, 不爽
pet_8202, 3409, 生氣, 不爽
pet_13038, 3399, 糖果, 甜
pet_13441, 3399, 糖果, 甜
pet_12609, 3399, 糖果, 甜
pet_12479, 3399, 糖果, 甜
pet_7721, 3399, 糖果, 甜
pet_12369, 3399, 糖果, 甜
pet_11097, 3399, 糖果, 甜
pet_11509, 3399, 糖果, 甜
pet_11915, 3399, 糖果, 甜
pet_386, 3399, 糖果, 甜
pet_10959, 3399, 糖果, 甜
pet_10559, 3399, 糖果, 甜
pet_11310, 3399, 糖果, 甜
pet_10806, 3399, 糖果, 甜
pet_5025, 3399, 糖果, 甜
pet_8493, 3399, 糖果, 甜
pet_6810, 3399, 糖果, 甜
pet_5175, 3399, 糖果, 甜
pet_5032, 3399, 糖果, 甜
pet_139, 3399, 糖果, 甜
pet_21, 3399, 糖果, 甜
pet_5540, 3404, 懷孕, 生理期沒來
pet_21, 3404, 懷孕, 生理期沒來
pet_6556, 3365, 屁股, 身體
pet_5055, 3365, 屁股, 身體
pet_4701, 3353, 就可, 笑
pet_5148, 3353, 就可, 笑
pet_327, 3353, 就可, 笑
pet_11445, 3377, 鳥, 天空
pet_5166, 3377, 鳥, 天空
pet_5166, 3377, 雲, 天空
pet_327, 3377, 雲, 天空
pet_2307, 3377, 雲, 天空
pet_8132, 3377, 靈魂, 天空
pet_5122, 3409, 笑, 快樂
pet_1580, 3409, 笑, 快樂
pet_327, 3377, 靈魂, 天空
pet_10957, 3377, 星星, 天空
pet_10521, 3377, 星星, 天空
pet_10214, 3377, 星星, 天空
pet_327, 3377, 星星, 天空
pet_13179, 3365, 奶油, 麵包
pet_2292, 3377, 筆, 書局
pet_5264, 3377, 蝸牛, 下雨天
pet_21, 3377, 蝸牛, 下雨天
pet_10521, 3377, 書, 書局
pet_2292, 3377, 書, 書局
pet_424, 3377, 書, 書局
pet_21, 3377, 書, 書局
pet_424, 3377, 筆, 書局
pet_6594, 3377, 漫畫書, 書局
pet_424, 3377, 漫畫書, 書局
pet_2516, 3377, 小說, 書局
pet_424, 3377, 小說, 書局
pet_7220, 3377, 咖啡, 咖啡廳
pet_2516, 3377, 文具, 書局
pet_21, 3377, 文具, 書局
pet_4723, 3377, 狗, 馬路
pet_938, 3377, 狗, 馬路
pet_8292, 3377, 路燈, 馬路
pet_938, 3377, 路燈, 馬路
pet_12174, 3377, 路人, 馬路
pet_21, 3377, 路人, 馬路
pet_1739, 3377, 路人, 馬路
pet_12174, 3377, 車子, 馬路
pet_21, 3377, 車子, 馬路
pet_14089, 3357, 錢, 幸福
pet_13405, 3357, 錢, 幸福
pet_12765, 3357, 錢, 幸福
pet_11915, 3357, 錢, 幸福
pet_2958, 3357, 錢, 幸福
pet_3667, 3357, 錢, 幸福
pet_8592, 3387, 賺錢, 很多的錢
pet_99, 3387, 賺錢, 很多的錢
pet_6143, 3387, 賺錢, 很多的錢
pet_2657, 3387, 賺錢, 很多的錢
pet_21, 3387, 賺錢, 很多的錢
pet_8812, 3387, 買樂透, 很多的錢
pet_13712, 3357, 颱風, 災難
pet_10530, 3357, 颱風, 災難
pet_13650, 3357, 颱風, 災難
pet_12877, 3357, 颱風, 災難
pet_12380, 3357, 颱風, 災難
pet_12446, 3357, 颱風, 災難
pet_12481, 3357, 颱風, 災難
pet_41, 3357, 颱風, 災難
pet_12354, 3357, 颱風, 災難
pet_11108, 3357, 颱風, 災難
pet_10957, 3357, 颱風, 災難
pet_12174, 3357, 颱風, 災難
pet_12142, 3357, 颱風, 災難
pet_12032, 3357, 颱風, 災難
pet_11750, 3357, 颱風, 災難
pet_11251, 3357, 颱風, 災難
pet_11264, 3357, 颱風, 災難
pet_9637, 3357, 颱風, 災難
pet_9080, 3357, 颱風, 災難
pet_5771, 3357, 颱風, 災難
pet_2771, 3357, 颱風, 災難
pet_11108, 3357, 大雨, 災難
pet_12032, 3357, 大雨, 災難
pet_12380, 3357, 豪雨, 災難
pet_12302, 3357, 豪雨, 災難
pet_11194, 3357, 豪雨, 災難
pet_9080, 3357, 豪雨, 災難
pet_11001, 3357, 戰爭, 災難
pet_9080, 3357, 戰爭, 災難
pet_248, 3357, 戰爭, 災難
pet_4451, 3377, 錢, 路
pet_865, 3377, 錢, 路
pet_7313, 3412, 無奈, 嘆氣
pet_568, 3412, 無奈, 嘆氣
pet_12920, 3377, 漢堡, 麥當勞
pet_12329, 3377, 漢堡, 麥當勞
pet_11509, 3377, 漢堡, 麥當勞
pet_2533, 3377, 漢堡, 麥當勞
pet_568, 3377, 漢堡, 麥當勞
pet_12920, 3377, 薯條, 麥當勞
pet_12329, 3377, 薯條, 麥當勞
pet_386, 3377, 薯條, 麥當勞
pet_11410, 3377, 薯條, 麥當勞
pet_11480, 3377, 薯條, 麥當勞
pet_11509, 3377, 薯條, 麥當勞
pet_7409, 3393, 小學生, 寫字
pet_915, 3393, 小學生, 寫字
pet_6556, 3391, 師丈, 老師
pet_915, 3391, 師丈, 老師
pet_6923, 3357, 髒髒, 臭臭
pet_424, 3357, 髒髒, 臭臭
pet_11370, 3370, 兔子, 動物
pet_8067, 3370, 兔子, 動物
pet_8505, 3370, 兔子, 動物
pet_5144, 3370, 兔子, 動物
pet_3452, 3370, 兔子, 動物
pet_827, 3370, 兔子, 動物
pet_8505, 3370, 兔子, 寵物
pet_5086, 3370, 兔子, 寵物
pet_827, 3370, 兔子, 寵物
pet_12302, 3366, 房子, 木頭
pet_386, 3366, 房子, 木頭
pet_13226, 3366, 房子, 木頭
pet_12573, 3366, 房子, 木頭
pet_12840, 3366, 房子, 木頭
pet_13090, 3366, 房子, 木頭
pet_11710, 3366, 房子, 木頭
pet_12889, 3366, 房子, 木頭
pet_11282, 3366, 房子, 木頭
pet_11001, 3366, 房子, 木頭
pet_5425, 3366, 房子, 木頭
pet_11188, 3366, 房子, 木頭
pet_10973, 3366, 房子, 木頭
pet_5703, 3366, 房子, 木頭
pet_211, 3366, 房子, 木頭
pet_7051, 3366, 房子, 木頭
pet_6436, 3366, 房子, 木頭
pet_5096, 3366, 房子, 木頭
pet_3871, 3366, 房子, 木頭
pet_3712, 3366, 房子, 木頭
pet_976, 3366, 房子, 木頭
pet_1474, 3366, 房子, 木頭
pet_8409, 3357, 四葉草, 好運
pet_4304, 3357, 四葉草, 好運
pet_976, 3357, 四葉草, 好運
pet_11269, 3366, 水壺, 鐵
pet_4429, 3366, 水壺, 鐵
pet_4938, 3366, 水壺, 鐵
pet_819, 3366, 水壺, 鐵
pet_9143, 3366, 書本, 草
pet_443, 3366, 書本, 草
pet_9071, 3366, 書本, 線
pet_443, 3366, 書本, 線
pet_7622, 3366, 書本, 腦袋
pet_443, 3366, 書本, 腦袋
pet_5065, 3370, 荷包蛋, 蛋白質
pet_505, 3370, 荷包蛋, 蛋白質
pet_12114, 3384, 被罵, 哭
pet_5049, 3384, 被罵, 哭
pet_633, 3384, 被罵, 哭
pet_12114, 3384, 被打, 哭
pet_4634, 3384, 被打, 哭
pet_425, 3384, 被打, 哭
pet_633, 3384, 被打, 哭
pet_5199, 3384, 分手, 哭
pet_5049, 3384, 分手, 哭
pet_4498, 3384, 分手, 哭
pet_633, 3384, 分手, 哭
pet_5537, 3377, 老鼠, 餐廳
pet_737, 3377, 老鼠, 餐廳
pet_7708, 3354, 做愛, 爽
pet_5229, 3354, 做愛, 爽
pet_2963, 3354, 做愛, 爽
pet_10559, 3354, 吃東西, 大便
pet_3774, 3354, 吃東西, 大便
pet_978, 3354, 吃東西, 大便
pet_6192, 3384, 雞, 跑
pet_28, 3384, 雞, 跑
pet_980, 3384, 雞, 跑
pet_12939, 3384, 貓, 跑
pet_11094, 3384, 貓, 跑
pet_6163, 3384, 貓, 跑
pet_4460, 3384, 燕子, 飛
pet_980, 3384, 燕子, 飛
pet_12010, 3384, 老鷹, 飛
pet_9670, 3384, 老鷹, 飛
pet_980, 3384, 老鷹, 飛
pet_10648, 3384, 麻雀, 飛
pet_10559, 3384, 麻雀, 飛
pet_980, 3384, 麻雀, 飛
pet_12923, 3384, 狗, 叫
pet_28, 3384, 狗, 叫
pet_13626, 3384, 狗, 叫
pet_3595, 3384, 狗, 叫
pet_12354, 3384, 狗, 叫
pet_4263, 3384, 狗, 叫
pet_12479, 3384, 狗, 叫
pet_12475, 3384, 狗, 叫
pet_12794, 3384, 狗, 叫
pet_12363, 3384, 狗, 叫
pet_12010, 3384, 狗, 叫
pet_12380, 3384, 狗, 叫
pet_11609, 3384, 狗, 叫
pet_11915, 3384, 狗, 叫
pet_10546, 3384, 狗, 叫
pet_9608, 3384, 狗, 叫
pet_9788, 3384, 狗, 叫
pet_10320, 3384, 狗, 叫
pet_10216, 3384, 狗, 叫
pet_10963, 3384, 狗, 叫
pet_176, 3384, 狗, 叫
pet_9863, 3384, 狗, 叫
pet_9792, 3384, 狗, 叫
pet_9880, 3384, 狗, 叫
pet_10014, 3384, 狗, 叫
pet_9939, 3384, 狗, 叫
pet_2614, 3384, 狗, 叫
pet_9669, 3384, 狗, 叫
pet_6163, 3384, 狗, 叫
pet_156, 3384, 狗, 叫
pet_6585, 3384, 狗, 叫
pet_7666, 3384, 狗, 叫
pet_12939, 3384, 貓, 叫
pet_3595, 3384, 貓, 叫
pet_12354, 3384, 貓, 叫
pet_12756, 3384, 貓, 叫
pet_12479, 3384, 貓, 叫
pet_12475, 3384, 貓, 叫
pet_12363, 3384, 貓, 叫
pet_11453, 3384, 貓, 叫
pet_12142, 3384, 貓, 叫
pet_11609, 3384, 貓, 叫
pet_10546, 3384, 貓, 叫
pet_11094, 3384, 貓, 叫
pet_11148, 3384, 貓, 叫
pet_10895, 3384, 貓, 叫
pet_10320, 3384, 貓, 叫
pet_10216, 3384, 貓, 叫
pet_13455, 3384, 馬, 叫
pet_5796, 3384, 馬, 叫
pet_5372, 3384, 馬, 叫
pet_12354, 3384, 牛, 叫
pet_12475, 3384, 牛, 叫
pet_11609, 3384, 牛, 叫
pet_7073, 3384, 牛, 叫
pet_6192, 3384, 牛, 叫
pet_4181, 3384, 牛, 叫
pet_3686, 3356, 好康, 加油
pet_977, 3356, 好康, 加油
pet_7996, 3365, 星星, 天空
pet_7017, 3365, 星星, 天空
pet_7646, 3365, 星星, 天空
pet_777, 3404, 毒, 菸
pet_6790, 3369, 鉛筆, 鉛
pet_4002, 3369, 鉛筆, 鉛
pet_8476, 3385, 變胖, 吃太多
pet_7395, 3385, 變胖, 吃太多
pet_118, 3385, 變胖, 吃太多
pet_12552, 3357, 蟑螂, 細菌
pet_12078, 3357, 蟑螂, 細菌
pet_11556, 3357, 蟑螂, 細菌
pet_11032, 3357, 蟑螂, 細菌
pet_827, 3357, 蟑螂, 細菌
pet_669, 3357, 蟑螂, 細菌
pet_827, 3357, 蒼蠅, 細菌
pet_1705, 3357, 蒼蠅, 細菌
pet_12552, 3357, 老鼠, 細菌
pet_669, 3357, 老鼠, 細菌
pet_11212, 3385, 長痔瘡, 常熬夜
pet_11410, 3353, 脫衣服, 洗澡
pet_11444, 3353, 脫衣服, 洗澡
pet_10346, 3353, 脫衣服, 洗澡
pet_8627, 3353, 脫衣服, 洗澡
pet_11410, 3353, 脫衣服, 睡覺
pet_11444, 3353, 脫衣服, 睡覺
pet_10346, 3353, 脫衣服, 睡覺
pet_5686, 3353, 脫褲子, 大便
pet_118, 3353, 脫褲子, 大便
pet_5686, 3353, 脫褲子, 尿尿
pet_118, 3353, 脫褲子, 尿尿
pet_13603, 3369, 綠豆湯, 綠豆
pet_864, 3354, 沒錢, 生氣
pet_909, 3354, 沒錢, 生氣
pet_13653, 3354, 遇到白目, 生氣
pet_11818, 3354, 遇到白目, 生氣
pet_909, 3354, 遇到白目, 生氣
pet_6237, 3370, 膠水, 文具
pet_750, 3370, 膠水, 文具
pet_6237, 3370, 膠水, 工具
pet_750, 3370, 膠水, 工具
pet_6237, 3370, 膠水, 黏著劑
pet_6106, 3370, 膠水, 黏著劑
pet_737, 3370, 膠水, 黏著劑
pet_13060, 3392, 陳水扁, 被關
pet_11426, 3392, 陳水扁, 被關
pet_10959, 3392, 陳水扁, 被關
pet_10086, 3392, 陳水扁, 被關
pet_9490, 3392, 陳水扁, 被關
pet_7870, 3392, 陳水扁, 被關
pet_12059, 3370, 電腦, 機器
pet_13179, 3370, 電腦, 機器
pet_12416, 3370, 電腦, 機器
pet_12791, 3370, 電腦, 機器
pet_11399, 3370, 電腦, 機器
pet_12117, 3370, 電腦, 機器
pet_5459, 3370, 電腦, 機器
pet_10878, 3370, 電腦, 機器
pet_11308, 3370, 電腦, 機器
pet_9436, 3370, 電腦, 機器
pet_10446, 3370, 電腦, 機器
