pet_6164, 3366, 龜頭, 烏龜
pet_814, 3354, 手足無措, 很煩惱
pet_5998, 3354, 滿臉通紅, 害羞
pet_146, 3354, 滿臉通紅, 高興
pet_146, 3354, 渾身不對勁, 累
pet_146, 3360, 孤獨空虛, 休息
pet_815, 3354, 渾身不對勁, 生病
pet_815, 3354, 渾身不對勁, 痛苦
pet_815, 3354, 渾身不對勁, 難過
pet_815, 3354, 渾身不對勁, 不爽
pet_815, 3354, 渾身不對勁, 爆炸
pet_13928, 3353, 失戀, 大吃大喝
pet_625, 3353, 失戀, 瘋狂大哭
pet_625, 3353, 失戀, 瘋狂大睡
pet_625, 3353, 失戀, 發瘋的花錢
pet_704, 3356, 愛, 感動
pet_704, 3366, 中華職棒, 黑金
pet_13204, 3356, 生病, 難過
pet_704, 3393, 廠商, 空頭支票
pet_400, 3383, 羅大佑, 寫歌
pet_380, 3360, 登入PTT, 打密碼
pet_380, 3354, 坐牢, 有前科
pet_380, 3354, 坐牢, 有免錢飯
pet_380, 3354, 坐牢, 不愁吃穿
pet_380, 3354, 上化學課, 想睡覺
pet_380, 3354, 上化學課, 頭痛
pet_380, 3354, 上化學課, 想翹課
pet_226, 3360, 想死, 買安眠藥
pet_226, 3360, 想死, 開瓦斯
pet_380, 3395, 老婆婆, 老公公
pet_380, 3356, 肚子餓, 懶的動
pet_380, 3356, 肚子餓, 發脾氣
pet_139, 3387, 中威力彩, 夢想
pet_139, 3393, 人, 三鹿奶粉
pet_139, 3393, 馬英九, 三鹿奶粉
pet_11459, 3370, 麻油雞細麵, 麵
pet_139, 3356, 沒洗澡, 很臭
pet_139, 3356, 沒洗澡, 有臭味
pet_139, 3356, 沒洗澡, 沒人愛
pet_139, 3356, 沒洗澡, 又臭又髒
pet_817, 3357, 工作, 車子
pet_817, 3357, 中樂透, 車子
pet_817, 3357, 好運, 車子
pet_817, 3357, 強盜, 警察
pet_795, 3354, 上法院, 很緊張
pet_795, 3354, 上法院, 受拘束
pet_13200, 3399, 醋, 酸
pet_11453, 3399, 醋, 酸
pet_10043, 3399, 醋, 酸
pet_772, 3356, 宅, 愛玩電腦
pet_772, 3356, 宅, 遊戲等級高
pet_7670, 3353, 奮發圖強, 讀書
pet_772, 3353, 奮發圖強, 工作
pet_772, 3353, 奮發圖強, 賺錢
pet_772, 3353, 奮發圖強, 養家餬口
pet_772, 3354, 對發票, 有驚喜
pet_772, 3354, 對發票, 拜神求佛
pet_772, 3354, 對發票, 很開心
pet_368, 3356, 生活費沒了, 心痛
pet_368, 3356, 寂寞, 心痛
pet_368, 3356, 單戀, 心痛
pet_368, 3415, 小雞, 清理大小便
pet_368, 3415, 小雞, 餵食
pet_368, 3415, 小雞, 買雞飼料
pet_7670, 3415, 小雞, 猜拳
pet_368, 3354, 唱英文歌, 煩惱
pet_368, 3354, 唱英文歌, 走音
pet_368, 3354, 唱英文歌, 放鬆
pet_606, 3354, 打b, 發呆
pet_606, 3354, 打b, 晃神
pet_606, 3354, 打b, 發瘋
pet_606, 3354, 打b, 入迷
pet_15387, 3354, 看書, 想睡覺
pet_13387, 3354, 戀愛, 開心
pet_196, 3354, 戀愛, 心動
pet_196, 3354, 戀愛, 想玩親親
pet_678, 3383, 貴婦, 逛街
pet_678, 3383, 放假時, 逛街
pet_678, 3383, 想花錢, 逛街
pet_678, 3383, 想買東西時, 逛街
pet_819, 3387, 努力賺錢, 名牌包
pet_819, 3387, 淋雨, 虛弱
pet_11395, 3392, 小孩, 挨罵
pet_115, 3392, 小孩, 毆打
pet_115, 3392, 小孩, 新的弟妹
pet_820, 3387, 失敗, 成功
pet_248, 3366, 書本, 紙張
pet_11453, 3366, 書本, 紙張
pet_707, 3366, 玩具, 竹編
pet_707, 3366, 玩具, 金屬
pet_821, 3392, 老闆, 支付薪水
pet_821, 3392, 老闆, 付員工錢
pet_821, 3392, 老闆, 業績掛零
pet_821, 3392, 老闆, 賺不到錢
pet_821, 3392, 老闆, 倒閉危機
pet_822, 3387, 吃藥, 暈倒
pet_822, 3387, 看醫生, 暈倒
pet_822, 3387, 撞地上, 暈倒
pet_15739, 3368, 蛋糕, 麵粉
pet_11803, 3368, 蛋糕, 麵粉
pet_14837, 3368, 蛋糕, 麵粉
pet_14266, 3368, 蛋糕, 麵粉
pet_15207, 3368, 蛋糕, 麵粉
pet_5025, 3368, 蛋糕, 麵粉
pet_13597, 3368, 蛋糕, 麵粉
pet_9080, 3368, 蛋糕, 麵粉
pet_12117, 3368, 蛋糕, 麵粉
pet_11225, 3368, 蛋糕, 麵粉
pet_15661, 3368, 蛋糕, 雞蛋
pet_14266, 3368, 蛋糕, 雞蛋
pet_2384, 3368, 蛋糕, 雞蛋
pet_15003, 3368, 蛋糕, 雞蛋
pet_2981, 3368, 蛋糕, 草莓
pet_9885, 3368, 蛋糕, 草莓
pet_606, 3387, 早點上床睡覺, 美麗
pet_606, 3387, 手術, 美麗
pet_606, 3387, 戴面具, 美麗
pet_606, 3390, 日文, 日本人
pet_606, 3390, 戀愛, 擁吻
pet_606, 3390, 戀愛, 問傻問題
pet_606, 3383, 老媽子, 打掃
pet_824, 3366, 貓, 九條命
pet_824, 3366, 貓, 閃亮亮雙眼
pet_633, 3357, 讀書, 美德
pet_827, 3378, 餅乾零食, 幼稚園
pet_781, 3378, 打群架, 立法院
pet_168, 3357, 誤會, 厄運
pet_168, 3357, 誤會, 傷心
pet_168, 3357, 誤會, 失望
pet_168, 3357, 誤會, 自殺
pet_13209, 3378, 無尾熊, 動物園
pet_10174, 3389, 穿衣服, 冷
pet_635, 3355, 喜歡, 戀愛
pet_115, 3356, 懶得出門, 宅
pet_635, 3355, 沒梗, 耍白痴
pet_601, 3389, 聽音樂, 寫功課
pet_601, 3356, 當大學生, 要夜唱
pet_601, 3356, 當大學生, 要夜衝
pet_601, 3356, 當大學生, 認真讀書
pet_601, 3356, 當大學生, 考研究所
pet_601, 3356, 當大學生, 要戀愛
pet_601, 3356, 想戀愛, 抽學伴
pet_601, 3356, 想出去玩, 抽學伴
pet_601, 3356, 公關, 抽學伴
pet_601, 3356, 讀書, 疲勞
pet_601, 3356, 看電視, 疲勞
pet_601, 3356, 打電動, 疲勞
pet_601, 3356, 寫字, 疲勞
pet_15670, 3356, 開心, 心情好
pet_601, 3356, 開心, 想睡覺
pet_3739, 3389, 睡覺, 開心
pet_14108, 3356, 生氣, 打人
pet_15660, 3356, 生氣, 打人
pet_7758, 3356, 不高興, 打人
pet_830, 3387, 認真複習, 考第一名
pet_830, 3387, 天時地利, 考第一名
pet_167, 3415, 國慶日, 升國旗
pet_15082, 3415, 國慶日, 放煙火
pet_167, 3415, 國慶日, 參加慶典
pet_11421, 3415, 國慶日, 放假
pet_13670, 3415, 國慶日, 放假
pet_330, 3387, 多做運動, 減肥
pet_330, 3387, 多喝人, 減肥
pet_330, 3387, 早睡, 減肥
pet_330, 3387, 少吃肉, 減肥
pet_330, 3387, 多吃青菜, 減肥
pet_408, 3356, 高興, 玩遊戲
pet_408, 3356, 愛玩, 玩遊戲
pet_408, 3356, 好玩, 玩遊戲
pet_563, 3356, 打工, 睡眠不足
pet_563, 3356, 打工, 被當
pet_11904, 3386, 賺錢, 活口
pet_13712, 3354, 生氣, 打人
pet_799, 3389, 買東西, 想要
pet_42, 3391, 狗, 大小便
pet_42, 3391, 狗, 小大便
pet_42, 3391, 狗, 大便和小便
pet_118, 3356, 太吵, 被噓
pet_118, 3356, 反串失敗, 被噓
pet_118, 3356, 不推薦, 被噓
pet_118, 3356, 冷場, 被噓
pet_827, 3391, 商人, 貿易
pet_827, 3391, 商人, 交易
pet_661, 3385, 拿書卷, 讀書
pet_827, 3385, 開心, 發生好事情
pet_15662, 3385, 開心, 被稱讚
pet_7425, 3385, 開心, 賺大錢
pet_801, 3385, 被甩, 自私
pet_801, 3385, 被甩, 劈腿
pet_801, 3385, 被甩, 孤僻
pet_801, 3385, 被甩, 沒錢
pet_435, 3399, 降落傘, 逃生用
pet_435, 3399, 降落傘, 傘兵必備
pet_435, 3399, 降落傘, 保命用
pet_435, 3353, 看海角七號, 哭
pet_435, 3353, 失去夢想, 哭
pet_435, 3353, 失去戀情發展, 哭
pet_435, 3353, 工作不順, 哭
pet_435, 3353, 找不到自我, 哭
pet_169, 3353, 有空, 上PTT
pet_169, 3353, 尋人, 上PTT
pet_801, 3385, 脫團, 有錢
pet_801, 3385, 脫團, 很帥
pet_801, 3385, 脫團, 聰明
pet_801, 3385, 脫團, 親切
pet_801, 3385, 脫團, 有魅力
pet_97, 3370, 悲傷, 思念
pet_801, 3370, 相愛, 幸福
pet_801, 3370, 吃大餐, 幸福
pet_97, 3360, 看醫生, 不舒服
pet_97, 3360, 看醫生, 生病
pet_801, 3385, 大叫, 很痛
pet_833, 3385, 囧, 無言
pet_801, 3370, 買醉, 遺忘
pet_801, 3370, 流浪, 遺忘
pet_801, 3370, 孤獨, 遺忘
pet_801, 3370, 睡覺, 遺忘
pet_749, 3370, 過往, 遺忘
pet_749, 3370, 老化, 遺忘
pet_749, 3370, 失意, 遺忘
pet_749, 3370, 心酸, 遺忘
pet_749, 3389, 發呆, 感冒時
pet_749, 3389, 撒嬌, 感冒時
pet_749, 3389, 牽手, 寂寞
pet_749, 3389, 找樂子, 寂寞
pet_801, 3392, 讀書, 學歷
pet_801, 3392, 讀書, 金錢
pet_827, 3389, 閒逛, 孤單
pet_834, 3389, 抱一抱, 孤單
pet_834, 3389, 找人聊聊天, 孤單
pet_834, 3389, 出去走走, 孤單
pet_834, 3389, 玩遊戲, 孤單
pet_834, 3389, 找人聊天, 愛睏
pet_834, 3389, 睜大眼睛, 愛睏
pet_139, 3385, 開心, 有好事
pet_811, 3385, 長大, 有吃飯
pet_811, 3385, 長大, 喝牛奶
pet_811, 3385, 長大, 有學習
pet_827, 3389, 唱歌, 吃飯
pet_6493, 3389, 夾菜, 吃飯
pet_12956, 3389, 夾菜, 吃飯
pet_11445, 3389, 吃飽, 吃飯
pet_827, 3386, 喝咖啡, 習慣
pet_827, 3386, 喝咖啡, 熬夜
pet_827, 3386, 喝咖啡, 想喝
pet_827, 3386, 喝咖啡, 好喝
pet_437, 3386, 晚睡, 捉鬼
pet_437, 3386, 晚睡, 當夜貓子
pet_437, 3386, 晚睡, 開夜車
pet_437, 3386, 晚睡, 當小偷
pet_827, 3386, 早起, 養精神
pet_827, 3393, 男人, 溫柔
pet_595, 3386, 大便, 排掉廢物
pet_595, 3386, 大便, 放鬆自己
pet_595, 3386, 大便, 不便祕
pet_595, 3386, 大便, 身體好
pet_595, 3389, 吃大餐, 心情差
pet_595, 3389, 出去玩, 心情差
pet_595, 3389, 狂購物, 心情差
pet_595, 3389, 喝調酒, 心情差
pet_595, 3385, 哭, 憤怒
pet_595, 3385, 哭, 被甩
pet_595, 3385, 哭, 感動
pet_126, 3393, 女人, 沒出息的男人
pet_126, 3393, 女人, 吃軟飯的男人
pet_126, 3393, 女人, 糾纏的男人
pet_126, 3393, 女人, 性侵犯暴力狂
pet_595, 3360, 吃飯, 全部吃光
pet_712, 3385, 笑, 中獎
pet_712, 3385, 笑, 夢想成真
pet_712, 3385, 笑, 吃飽
pet_15465, 3356, 肚子餓, 吃飯
pet_11945, 3356, 肚子餓, 吃飯
pet_14476, 3356, 肚子餓, 吃飯
pet_777, 3356, 分手, 哭了
pet_14268, 3356, 分手, 傷心
pet_777, 3356, 分手, 喝酒
pet_4403, 3353, 脫褲子, 上廁所
pet_163, 3353, 脫褲子, 脫內褲
pet_163, 3385, 爽, 吃很飽
pet_163, 3385, 爽, 樂透中頭彩
pet_163, 3385, 爽, 被正妹倒貼
pet_163, 3385, 爽, 心情好
pet_243, 3356, 跌倒, 要站起來
pet_753, 3366, 天使, 石膏
pet_753, 3366, 天使, 青銅
pet_753, 3366, 天使, 上帝之手
pet_261, 3384, 興奮, 臉紅
pet_261, 3384, 興奮, 心跳加速
pet_261, 3384, 興奮, 全身顫抖
pet_753, 3357, 讀書, 進士
pet_753, 3357, 打架, 弟兄
pet_753, 3357, 打架, 傢伙
pet_753, 3384, 交女朋友, 春風滿面
pet_2695, 3357, 任性, 公主病
pet_15286, 3388, 脫衣服, 換衣服
pet_7167, 3388, 脫衣服, 換衣服
pet_3684, 3388, 脫衣服, 換衣服
pet_93, 3388, 找廁所, 大便
pet_14405, 3388, 找廁所, 大便
pet_12486, 3388, 找廁所, 大便
pet_505, 3415, 金融危機, 住套房
pet_505, 3391, 小丸子, 小玉
pet_505, 3391, 小丸子, 丸尾
pet_505, 3355, 下雨, 雨傘花
pet_505, 3391, 魚兒, 自由
pet_505, 3355, 吃完飯, 打嗝
pet_794, 3356, 愛, 想回家
pet_794, 3356, 夜深了, 想回家
pet_838, 3395, 垃圾筒, 衛生紙
pet_766, 3355, 烏雲, 打閃電
pet_766, 3355, 烏雲, 下大雨
pet_766, 3355, 烏雲, 下雷雨
pet_109, 3395, 阿拉伯, 鑽石
pet_15694, 3395, 大家, 阿扁
pet_13460, 3370, 大便, 排泄物
pet_321, 3370, 大便, 不乾淨的東西
pet_321, 3370, 大便, 健康指標
pet_321, 3370, 大便, 咖啡色物體
pet_767, 3370, 智障, 先天障礙
pet_767, 3370, 智障, 病
pet_767, 3370, 智障, 不幸
pet_767, 3370, 智障, 障礙
pet_767, 3370, 智障, 困難
pet_387, 3384, 劈腿, 傷了人的心
pet_387, 3384, 劈腿, 不開心
pet_387, 3384, 劈腿, 心虛
pet_387, 3384, 劈腿, 內疚
pet_387, 3384, 劈腿, 分手
pet_84, 3366, 玩樂, 金錢
pet_84, 3366, 玩樂, 時間
pet_84, 3366, 玩樂, 生命
pet_84, 3366, 玩樂, 青春
pet_84, 3366, 玩樂, 夢想
pet_7873, 3384, 做愛, 生小孩
pet_151, 3384, 做愛, 墮胎
pet_151, 3384, 做愛, 生baby
pet_151, 3384, 做愛, 結婚
pet_703, 3366, 工作, 體力
pet_703, 3366, 工作, 耐力
pet_11459, 3370, 肉燥乾麵, 麵
pet_794, 3366, 眼淚, 心碎
pet_794, 3366, 眼淚, 一粒沙
pet_14271, 3385, 看書, 無聊
pet_12765, 3385, 看書, 無聊
pet_15318, 3385, 睡覺, 很累
pet_15829, 3385, 想睡覺, 很累
pet_660, 3383, 老公, 照顧小孩
pet_660, 3383, 老公, 煮菜
pet_660, 3383, 老公, 洗衣服
pet_660, 3383, 老公, 拖地
pet_660, 3383, 老公, 打掃家裡
pet_601, 3383, 老公, 打雜
pet_601, 3383, 老公, 安慰
pet_601, 3383, 老公, 陪伴
pet_400, 3383, 孫燕姿, 寫歌
pet_583, 3383, 貓, 給人玩
pet_583, 3383, 貓, 給人疼
pet_841, 3404, 跟朋友吵架了, 有人不開心
pet_13270, 3383, 狗, 撒嬌
pet_841, 3383, 狗, 搞破壞
pet_841, 3383, 狗, 睡大頭覺
pet_34, 3367, 脂肪, 脂質
pet_34, 3367, 脂肪, 熱量
pet_34, 3367, 脂肪, 能源
pet_237, 3389, 念病理, 無聊
pet_830, 3389, 和人聊天, 失戀
pet_830, 3389, 去逛街, 失戀
pet_830, 3389, 抱頭哭, 失戀
pet_830, 3384, 車子, 飛奔
pet_830, 3384, 車子, 停下來
pet_400, 3383, 蔡依林, 寫歌
pet_593, 3392, 吃飯, 配藥
pet_593, 3384, 音響, 暴音
pet_15694, 3367, 汽車, 零件
pet_486, 3383, 鸚鵡, 唱歌
pet_486, 3383, 孩子, 唱歌
pet_737, 3358, 駝背, 脊椎側彎
pet_15669, 3415, 生日, 許願
pet_14568, 3415, 生日, 許願
pet_12397, 3415, 生日, 許願
pet_15082, 3415, 生日, 許願
pet_14517, 3383, 學生, 翹課
pet_11562, 3383, 學生, 翹課
pet_428, 3383, 學生, 上課睡覺
pet_428, 3415, 下雨, 在家
pet_428, 3415, 下雨, 拿水桶
pet_431, 3383, 情侶, 跳舞
pet_431, 3383, 高興時, 跳舞
pet_431, 3383, 小朋友, 跳舞
pet_431, 3383, 無聊時候, 跳舞
pet_794, 3383, 女人, 愛
pet_13874, 3370, 海帶捲, 小菜
pet_431, 3370, 手機, 裝飾品
pet_431, 3370, 手機, 時尚象徵
pet_10216, 3360, 進房間, 開門
pet_10444, 3360, 進房間, 開門
pet_13824, 3360, 洗澡, 關門
pet_14220, 3360, 洗澡, 關門
pet_10217, 3380, 衛生紙, 擦屁股
pet_4002, 3380, 衛生紙, 擦屁股
pet_431, 3370, 電腦, 工作用具
pet_15642, 3415, 睡覺, 蓋被子
pet_13626, 3415, 睡覺, 蓋被子
pet_777, 3415, 睡覺, 抱人
pet_15642, 3415, 睡覺, 說夢話
pet_13483, 3415, 睡覺, 說夢話
pet_819, 3395, 熟女, 宅男
pet_819, 3356, 出國, 學到很多
pet_819, 3356, 出國, 品嚐美食
pet_819, 3356, 出國, 買紀念品
pet_819, 3356, 出國, 有豔遇
pet_508, 3389, 逛街買東西, 難過
pet_508, 3389, 打人發洩, 難過
pet_855, 3356, 哭泣, 水腫
pet_855, 3356, 哭泣, 傷心欲絕
pet_815, 3353, 煩惱, 睡覺
pet_815, 3353, 煩惱, 胡思亂想
pet_628, 3395, 學生, 分心
pet_628, 3395, 學生, 壓力
pet_435, 3390, 小豬, 表演
pet_435, 3390, 小豬, 簽唱會
pet_435, 3353, 看電影, 感動
pet_435, 3353, 看電影, 爆笑
pet_400, 3383, 周杰倫, 寫歌
pet_842, 3373, 魚兒, 海底
pet_737, 3377, 寶物, 箱子
pet_737, 3377, 玩具, 箱子
pet_737, 3377, 錢, 箱子
pet_737, 3377, 武器, 箱子
pet_737, 3377, 時鐘, 箱子
pet_737, 3353, 受傷, 打人
pet_858, 3377, 蔬菜, 三明治
pet_858, 3377, 小黃瓜, 三明治
pet_858, 3377, 雞肉, 三明治
pet_858, 3377, 雞蛋, 三明治
pet_635, 3377, 老鼠, 水溝
pet_601, 3373, 馬路, 腳底
pet_601, 3373, 馬路, 政府管理
pet_602, 3370, 雙下巴, 慈祥
pet_754, 3354, 遊戲, 變聰明
pet_754, 3354, 遊戲, 忘記吃飯
pet_14517, 3354, 遊戲, 沉迷
pet_859, 3373, 天橋, 大氣層
pet_859, 3373, 天橋, 太陽
pet_859, 3373, 天橋, 月亮
pet_4002, 3384, 吃飯, 大便
pet_819, 3384, 口渴, 喝可樂
pet_819, 3384, 口渴, 喝湯
pet_819, 3384, 口渴, 喝水
pet_819, 3384, 口渴, 吞口水
pet_819, 3384, 口渴, 喝茶
pet_861, 3357, 用功, 好成績
pet_863, 3353, 鮮芋仙, 吃芋圓
pet_863, 3353, 大便, 打電話
pet_863, 3353, 生氣, 打電話
pet_521, 3415, 情人節, 念書
pet_521, 3415, 情人節, 打牌
pet_484, 3353, 口水, 吐泡泡
pet_484, 3353, 肥皂, 吐泡泡
pet_484, 3353, 口香糖, 吐泡泡
pet_484, 3353, 洗碗精, 吐泡泡
pet_28, 3415, 過年, 吃年夜飯
pet_2695, 3415, 過年, 拜年
pet_32, 3385, 打b, 打字
pet_131, 3385, 結婚, 有了
pet_767, 3392, 投資, 金融風暴
pet_58, 3392, 小孩, 拉肚子
pet_13036, 3392, 小孩, 責罵
pet_58, 3392, 小孩, 痢疾
pet_15785, 3354, 看書, 近視
pet_12393, 3354, 看書, 有知識
pet_838, 3354, 看書, 變書呆子
pet_15785, 3354, 看書, 有學問
pet_864, 3415, 棒球場, 大叫
pet_864, 3415, 棒球場, 吃熱狗
pet_10584, 3386, 打棒球, 丟球
pet_864, 3378, 隱形眼鏡, 眼睛
pet_864, 3378, 淚水, 眼睛
pet_864, 3378, 疲憊, 眼睛
pet_864, 3378, 眼球, 眼睛
pet_819, 3356, 生病, 打噴嚏
pet_819, 3378, 父母, 心裡
pet_819, 3378, 愛人, 心裡
pet_819, 3378, 兄弟, 心裡
pet_819, 3378, 朋友, 心裡
pet_819, 3378, 國家, 心裡
pet_328, 3354, 迷幻藥, 興奮
pet_328, 3354, 迷幻藥, 生病
pet_328, 3354, 迷幻藥, 依賴
pet_328, 3354, 迷幻藥, 有危險
pet_2695, 3354, 上酒店, 花錢
pet_328, 3354, 上酒店, 開心
pet_328, 3354, 上酒店, 認識妹
pet_328, 3354, 上酒店, 喝很多酒
pet_761, 3378, 豐富的維他命, 水果
pet_761, 3378, 很多種類, 水果
pet_15678, 3389, 睡覺, 累
pet_15387, 3389, 睡覺, 累
pet_5949, 3389, 睡覺, 累
pet_13815, 3389, 睡覺, 累
pet_14052, 3389, 睡覺, 累
pet_5348, 3389, 睡覺, 累
pet_13782, 3389, 睡覺, 累
pet_3722, 3389, 睡覺, 累
pet_13603, 3389, 睡覺, 累
pet_15027, 3380, 鉛筆, 寫字
pet_13189, 3380, 鉛筆, 寫字
pet_865, 3353, 過度的壓力, 自殺
pet_14592, 3356, 幫助別人, 快樂
pet_439, 3357, 長直髮, 性感
pet_439, 3357, 長直髮, 魅力
pet_439, 3357, 長直髮, 桃花
pet_439, 3357, 長直髮, 麻煩
pet_439, 3357, 長直髮, 年輕
pet_865, 3357, 長捲髮, 亂糟糟形象
pet_855, 3378, 驚喜, 內幕
pet_855, 3378, 隱瞞, 內幕
pet_483, 3353, 黑眼圈, 喝咖啡
pet_483, 3353, 手腳無力, 喝咖啡
pet_483, 3353, 夜戰, 喝咖啡
pet_866, 3353, 跑步機, 跑步
pet_13010, 3353, 吃飽, 睡覺
pet_12940, 3353, 吃飽, 睡覺
pet_15333, 3353, 唸書, 睡覺
pet_434, 3353, 男人, 睡覺
pet_434, 3353, 英文, 睡覺
pet_707, 3392, 阿扁, 囚衣
pet_707, 3392, 阿扁, 手銬
pet_707, 3392, 阿扁, 腳鐐
pet_220, 3378, 岩石, 沙哈啦沙漠
pet_220, 3378, 龍捲風, 沙哈啦沙漠
pet_220, 3378, 堅強的小花, 沙哈啦沙漠
pet_220, 3412, 工作, 焦躁
pet_220, 3412, 工作, 一邊吃東西
pet_220, 3412, 工作, 碎碎念
pet_220, 3412, 工作, 聽音樂
pet_868, 3412, 工作, 努力
pet_868, 3412, 工作, 用電腦
pet_220, 3393, 蟑螂, 布鞋
pet_220, 3393, 蟑螂, 皮鞋
pet_220, 3393, 蟑螂, 草鞋
pet_669, 3378, 啤酒, 檳榔攤
pet_669, 3378, 美眉, 檳榔攤
pet_669, 3390, 馬英九, 家人
pet_669, 3353, 大補丸, 健康
pet_669, 3353, 大補丸, 身體好
pet_869, 3393, 人, 愛
pet_870, 3353, 天氣熱, 洗冷水
pet_870, 3353, 天氣熱, 不想動睡覺
pet_216, 3412, 跳舞, 興奮
pet_13455, 3353, 夏天, 吹冷氣
pet_871, 3353, 生氣, 吹冷氣
pet_871, 3353, 午睡, 吹冷氣
pet_12920, 3354, 工作, 賺錢
pet_583, 3354, 賣寵物, 賺錢
pet_583, 3354, 在pttPO文, 賺錢
pet_872, 3412, 人, 上PTT
pet_872, 3412, 人, 找樂子
pet_873, 3392, 朋友, 好人卡
pet_863, 3389, 蓋火鍋, 打球
pet_834, 3392, 警察, 膽小
pet_834, 3392, 警察, 中槍
pet_12768, 3389, 聽音樂, 睡覺
pet_834, 3389, 喝杯水, 睡覺
pet_834, 3389, 點香精油, 睡覺
pet_834, 3389, 跟家人道晚安, 睡覺
pet_834, 3389, 講電話, 睡覺
pet_197, 3373, 眼窩, 眼睛
pet_804, 3389, 喝完, 喝水
pet_197, 3356, 打瞌睡, 打呼
pet_197, 3392, 沒有人, 朋友
pet_197, 3383, 鴨, 呱呱叫
pet_875, 3383, 鵝, 吃
pet_875, 3383, 鵝, 觀賞
pet_508, 3412, 聽音樂, 心情放輕鬆
pet_508, 3412, 聽音樂, 跟著哼
pet_508, 3412, 聽音樂, 舞動身體
pet_15665, 3412, 聽音樂, 想睡覺
pet_30, 3388, 準備地方, 養寵物
pet_601, 3378, 山洞, 洞穴
pet_601, 3378, 螞蟻, 洞穴
pet_601, 3378, 老虎, 洞穴
pet_601, 3356, 吹風, 穿外套
pet_601, 3356, 吹風, 會冷
pet_601, 3356, 吹風, 頭暈
pet_601, 3356, 吹風, 想睡覺
pet_601, 3388, 想約會, 化妝
pet_601, 3388, 想去飯店, 化妝
pet_5416, 3388, 去買水, 喝水
pet_58, 3388, 去買水, 喝水
pet_58, 3388, 沒聲音, 喝水
pet_58, 3388, 呻吟, 喝水
pet_236, 3378, 壞人, 巷子
pet_236, 3378, 瘋狗, 巷子
pet_236, 3378, 路燈, 巷子
pet_236, 3378, 影子, 巷子
pet_139, 3388, 先睡一覺, 看書
pet_139, 3385, 大笑, 被搔癢
pet_139, 3385, 大笑, 吃到笑菇
pet_435, 3378, 難唸的經, 家
pet_435, 3391, 台客, 玩搖滾
pet_435, 3391, 台客, 七彩霓虹燈
pet_435, 3391, 台客, 穿掉尬
pet_435, 3354, 看鬼片, 驚聲尖叫
pet_644, 3391, 肚子痛時, 嗯嗯
pet_644, 3391, 肚子痛時, 跑廁所
pet_879, 3391, 公主, 白馬王子
pet_879, 3391, 公主, 蘋果
pet_879, 3391, 公主, 幸福快樂
pet_610, 3385, 生氣, 做事做不好
pet_610, 3385, 生氣, 浪費時間
pet_610, 3391, 男人, 被羨慕
pet_610, 3391, 男人, 有成就
pet_145, 3391, 男人, 王冠
pet_145, 3391, 男人, 一切
pet_145, 3391, 男人, 贏
pet_145, 3391, 累的時候, 放輕鬆
pet_145, 3391, 緊張的時候, 放輕鬆
pet_145, 3391, 生病是因為, 放輕鬆
pet_610, 3355, 開水滾了, 蓋子掉下來
pet_610, 3355, 開水滾了, 燒到乾掉
pet_610, 3355, 開水滾了, 燙到人
pet_13544, 3360, 看電影, 買票
pet_610, 3360, 看電影, 查時間
pet_610, 3412, 褲子裂開, 拿外套檔
pet_610, 3412, 褲子裂開, 趕快買一件
pet_610, 3412, 褲子裂開, 用包包擋
pet_610, 3412, 褲子裂開, 回家換
pet_610, 3412, 褲子裂開, 求救
pet_610, 3412, 裙子突然飛起, 壓住
pet_610, 3412, 裙子突然飛起, 快跑
pet_610, 3412, 裙子突然飛起, 躲到旁邊
pet_610, 3412, 裙子突然飛起, 蹲下
pet_880, 3391, 桌球, 運動
pet_827, 3391, 愛人提分手時, 哭泣
pet_827, 3391, 愛人提分手時, 流淚
pet_827, 3391, 愛人提分手時, 挽回
pet_827, 3391, 愛人提分手時, 抱抱
pet_875, 3415, 吃飯時, 細嚼慢嚥
pet_875, 3415, 吃飯時, 手拿筷子
pet_875, 3415, 吃飯時, 謝謝媽媽
pet_875, 3391, 水喝太多, 上廁所
pet_875, 3391, 膀胱無力, 上廁所
pet_875, 3391, 喝咖啡, 上廁所
pet_875, 3391, 喝綠茶, 上廁所
pet_827, 3391, 領到月薪時, 敗家
pet_827, 3391, 領到月薪時, 吃好吃的
pet_827, 3391, 領到月薪時, 逛街
pet_882, 3415, 看書時, 打瞌睡
pet_15669, 3353, 口渴, 喝飲料
pet_10661, 3353, 口渴, 喝飲料
pet_14562, 3353, 口渴, 喝飲料
pet_886, 3353, 吃飯時, 抽煙
pet_883, 3378, 中友百貨, 台中
pet_712, 3378, 金塊, 寶箱
pet_712, 3378, 古錢, 寶箱
pet_712, 3378, 骷髏, 寶箱
pet_767, 3385, 打電動, 想玩遊戲
pet_767, 3385, 打電動, 要打發時間
pet_12566, 3388, 開心, 吃飯
pet_8040, 3388, 開心, 吃飯
pet_893, 3391, 狗男女, 做愛
pet_7313, 3388, 打電話, 找人
pet_628, 3388, 打電話, 找人
