pet_16021, 3380, 枕頭, 睡覺
pet_15748, 3393, 政客, 攀不了關係
pet_15748, 3393, 政客, 被爆料
pet_15748, 3393, 政客, 汙錢被抓包
pet_15660, 3369, 桌子, 漂流木
pet_15660, 3369, 桌子, 檜木
pet_15660, 3357, 吹冷氣, 溫室效應
pet_15660, 3357, 吃肉, 溫室效應
pet_15660, 3357, 抽菸, 溫室效應
pet_15760, 3369, 威士忌, 酒精
pet_15748, 3415, 開車, 吃口香糖
pet_15748, 3415, 開車, 想睡覺
pet_15748, 3415, 開車, 看路
pet_15748, 3415, 開車, 跟旁邊妹妹玩
pet_15748, 3415, 開車, 恍神
pet_15748, 3383, 想睡的人, 睡覺
pet_15748, 3383, 沒事做的人, 睡覺
pet_15748, 3383, 任何生物, 睡覺
pet_15748, 3383, 床, 睡覺
pet_15748, 3360, 殺人, 做好心理準備
pet_15748, 3360, 殺人, 策畫完全犯罪
pet_15748, 3360, 殺人, 找好頂替目標
pet_15748, 3360, 殺人, 做不在場證明
pet_15748, 3360, 殺人, 避開柯南
pet_15748, 3356, 無聊, 拆CPU
pet_15748, 3356, 無聊, 紮稻草人
pet_15748, 3356, 遲到, 聽不懂課程
pet_15748, 3356, 遲到, 不如不到
pet_15711, 3357, 買主機板, 發票
pet_15711, 3353, 電腦慢, 槌顯示卡
pet_14517, 3385, 買記憶體, 硬碟爆了
pet_14517, 3355, 發現被當了, 砸螢幕
pet_14517, 3378, 昂貴的價格, 主機板
pet_14517, 3378, 精密的連接, 主機板
pet_15691, 3412, 買記憶體, 看容量
pet_14517, 3380, 腦袋, 設計鎖相迴路
pet_14517, 3380, 專家幫忙, 設計鎖相迴路
pet_15739, 3370, 牛排, 奢侈品
pet_15672, 3370, 牛排, 西餐
pet_15672, 3370, 跑步, 考試
pet_15672, 3370, 跑步, 娛樂
pet_15769, 3384, 小雞, 撒嬌
pet_15694, 3384, 運動, 帶來滿足感
pet_15694, 3384, 運動, 使人身心愉快
pet_15694, 3384, 運動, 令人疲累
pet_15694, 3384, 運動, 令肌肉發達
pet_15694, 3384, 媽媽, 洗澡
pet_15694, 3384, 媽媽, 養寵物
pet_15660, 3368, 砸人, 麵粉
pet_15694, 3388, 怒目而視, 打人
pet_15694, 3356, 陰影, 害怕
pet_15694, 3356, 沒信心, 害怕
pet_15694, 3356, 第六感, 害怕
pet_15677, 3386, 買咖啡, 品嚐
pet_15748, 3370, 吃飯, 生理反應
pet_15677, 3354, 慢吞吞, 發瘋
pet_15677, 3391, 媽媽, 照顧全家
pet_15677, 3370, 印鑑, 辦公室用品
pet_14101, 3353, 冷, 開暖爐
pet_15665, 3399, 老婆, 親愛的
pet_15670, 3353, 暖, 睡覺
pet_5227, 3383, 老公, 陪聊天
pet_5227, 3383, 老公, 搥搥腳
pet_15760, 3383, 老婆, 故小孩
pet_14517, 3356, 趕流行, 去聽旺福
pet_14517, 3356, 看我猜, 變笨
pet_15018, 3390, 攝影師, 照相
pet_15018, 3390, 攝影師, 修圖
pet_15778, 3358, 吃藥, 大哭
pet_15778, 3358, 被打, 大哭
pet_15778, 3358, 咆嘯, 大哭
pet_12822, 3358, 煙燻妝, 妝太濃
pet_12822, 3358, 粉太多, 妝太濃
pet_12822, 3358, 擦鮮紅口紅, 妝太濃
pet_2060, 3358, 補丸, 吃太飽
pet_15670, 3356, 睡著, 心虛
pet_15670, 3356, 做錯是, 心虛
pet_15670, 3356, 說謊, 心虛
pet_15670, 3356, 尷尬, 心虛
pet_15670, 3356, 作弊, 心虛
pet_15694, 3415, 假日, 跑步
pet_15748, 3356, 偷東西, 被退學
pet_15748, 3356, 溫室效應, 天氣熱
pet_15748, 3356, 夏天, 天氣熱
pet_15748, 3356, 心浮氣躁, 天氣熱
pet_15776, 3356, 窮, 賣CPU
pet_15776, 3356, 缺錢, 賣CPU
pet_13241, 3380, 靜坐, 睡覺
pet_15748, 3415, 偉大的航道, 當海賊王
pet_15748, 3415, 界王神界, 修練界王拳
pet_15748, 3415, 界王神界, 偷捏界王鬍子
pet_15748, 3391, 爸爸, 買主機板
pet_15748, 3391, 爸爸, 買CPU
pet_15748, 3391, 爸爸, 買記憶體
pet_15748, 3391, 爸爸, 買顯示卡
pet_15748, 3390, 中醫師, 把脈
pet_15748, 3390, 中醫師, 看診
pet_15683, 3354, 唱歌, 心情愉悅
pet_15683, 3354, 唱歌, 發洩壓力
pet_15683, 3354, 唱歌, 放得開
pet_15683, 3354, 跳舞, 交到朋友
pet_15683, 3354, 跳舞, 有好心情
pet_15683, 3354, 跳舞, 釣到凱子
pet_15669, 3389, 玩遊戲, 厭倦
pet_15706, 3356, 好累, 睡覺
pet_15660, 3370, 睡覺, 興趣
pet_15810, 3356, 讀書, 家人高興
pet_15810, 3356, 讀書, 有氣質
pet_15773, 3389, 躺在床上, 疲憊
pet_15776, 3356, 寂寞, 購物
pet_356, 3385, 考零分, 沒看書
pet_15677, 3353, 壓力過大, 去睡覺
pet_15676, 3357, 幸運草, 好運氣
pet_15665, 3356, 無聊, 看circus新MV
pet_15665, 3356, 沒事做, 看circus新MV
pet_15665, 3358, 魔法少女奈葉, 愛慕
pet_15665, 3353, 生氣, 大吃一頓
pet_14548, 3404, 要變天了, 烏雲變多
pet_15670, 3391, 界王, 七龍珠
pet_15670, 3391, 界王, 猴子
pet_12134, 3389, 上一號, 上廁所
pet_12134, 3389, 打球, 上學
pet_6493, 3353, 打架, 快使用雙節棍
pet_9837, 3393, 兒子, 爸爸
pet_15705, 3360, 煮飯, 有插座
pet_15705, 3369, 飲料, 咖啡因
pet_15668, 3393, 男人, 第三者
pet_15697, 3368, 早餐, 麵條
pet_15697, 3368, 中餐, 麵條
pet_15697, 3368, 裝飾品, 燈泡
pet_15697, 3368, 禮物, 燈泡
pet_15697, 3368, 昭明燈, 燈泡
pet_15697, 3368, 廢棄物, 燈泡
pet_15697, 3368, 車前燈, 燈泡
pet_6136, 3360, 睡覺, 關大燈
pet_15799, 3356, 太近打電腦, 近視
pet_15799, 3356, 玩電玩, 近視
pet_15677, 3353, 眼睛疲勞, 去睡覺
pet_15677, 3353, 生病, 去睡覺
pet_15677, 3357, 地震, 關切
pet_15677, 3357, 地震, 措手不及
pet_15837, 3387, 流眼淚, 哭哭
pet_15898, 3378, 希望, 微積分
pet_15708, 3412, 喔趴, 跳起來
pet_15708, 3412, 喔趴, 很high
pet_15708, 3412, 喔趴, 很HAPPY
pet_15708, 3412, 喔趴, 很爽
pet_15785, 3388, 鬼吼鬼叫, 跪主機板
pet_15785, 3388, 鬼哭狼嚎, 跪主機板
pet_15785, 3390, 魔法少女奈葉, 施展魔法
pet_15785, 3390, 魔法少女奈葉, 魔法
pet_15785, 3390, 魔法少女奈葉, 展現魔法
pet_15785, 3390, 魔法少女奈葉, 放出魔法
pet_15694, 3354, 拉屎, 肚子痛
pet_15918, 3353, 逛街, 花大錢
pet_15918, 3353, 買東西, 花大錢
pet_15690, 3357, 長痘痘, 生氣
pet_15690, 3357, 欣欣向榮, 生氣
pet_64, 3357, 自卑, 不開心
pet_64, 3357, 自卑, 陰影
pet_15660, 3356, 悲傷, 會哭
pet_15660, 3356, 喜極而泣, 會哭
pet_14282, 3356, 午休, 睡覺
pet_6493, 3356, 不能玩電腦, 生氣
pet_6493, 3356, 不能上PTT, 生氣
pet_6493, 3356, 不能打電動, 生氣
pet_6493, 3356, 不能吃大餐, 生氣
pet_14282, 3389, 吃的好, 吃飯
pet_14282, 3389, 坐下來, 吃飯
pet_14282, 3389, 有肉, 吃飯
pet_15655, 3360, 洗臉, 放水
pet_15680, 3395, 媽媽, 不念書
pet_15680, 3395, 媽媽, 變胖
pet_196, 3389, 哭, 覺得悶
pet_15759, 3377, 女秘書, 辦公室
pet_15759, 3377, 大老闆, 辦公室
pet_15826, 3377, 排水孔, 廁所
pet_6509, 3373, 人們, 屋簷
pet_1181, 3355, 下班, 休息
pet_1181, 3355, 下班, 喝茶
pet_1181, 3355, 下班, 看書
pet_15722, 3355, 無聊, 看小說
pet_15722, 3355, 無聊, 上網聊天
pet_15829, 3404, 權力, 男人
pet_15723, 3404, 科技, 電腦
pet_15669, 3356, 想吃飯, 煮飯
pet_15881, 3353, 愛睏, 休息一下
pet_16042, 3377, 護士, 松德院區
pet_16042, 3377, 樹, 桃園縣楊梅鎮
pet_16042, 3365, 堤防, 生命財產
pet_14282, 3383, 老公, 上班
pet_14282, 3383, 老公, 吃大餐
pet_4106, 3409, 哭泣, 無奈
pet_4106, 3409, 哭泣, 被打
pet_4106, 3392, 無奈, 笑
pet_15899, 3369, 王牌, 實力
pet_15899, 3409, 有人奔跑, 遇到危險
pet_15899, 3409, 有人奔跑, 有急事
pet_16033, 3383, 手指, 打字
pet_16033, 3389, 吃東西, 不快樂
pet_15980, 3404, 雀躍, 微笑
pet_15881, 3383, 耶誕老公公, 送禮物
pet_15881, 3383, 耶誕老公公, 駕馭麋鹿
pet_15881, 3383, 耶誕老公公, 背重物
pet_15773, 3404, 尚待努力, 單身
pet_15773, 3415, 床上, 打鼾
pet_11480, 3383, 總裁, 包二奶
pet_11480, 3415, 生日天, 慶生
pet_15722, 3380, 湯匙, 吃飯
pet_15722, 3380, 筷子, 吃飯
pet_15722, 3380, 碗, 吃飯
pet_15881, 3380, 衛生紙, 上廁所
pet_16191, 3393, 貓, 狗
pet_15722, 3380, 叉子, 吃飯
pet_16033, 3353, 無聊, 睡覺
pet_4429, 3384, 手機, 響
pet_15722, 3380, 盤子, 吃飯
pet_16126, 3380, 嘴巴, 喝水
pet_15893, 3384, 鬧鐘, 響
pet_15881, 3380, 馬桶, 上廁所
pet_16021, 3389, 上PTT, 無聊
pet_16058, 3356, 開心, 笑
pet_16058, 3356, 開心, 快樂
pet_9608, 3368, 桌子, 木頭
pet_9608, 3368, 椅子, 木頭
pet_16185, 3378, 魚, 水族館
pet_15914, 3389, 哭, 傷心
pet_16126, 3393, 老鼠, 老鼠藥
pet_16126, 3380, 吸管, 喝水
pet_16126, 3380, 手, 喝水
pet_16126, 3393, 老鼠, 人類
pet_16033, 3353, 累, 睡覺
pet_15881, 3380, 水, 上廁所
pet_14476, 3380, 滑鼠, 打電腦
pet_15974, 3412, 洗澡, 脫衣服
pet_15851, 3356, 睡覺, 作夢
pet_15851, 3356, 睡覺, 有精神
pet_5227, 3356, 睡覺, 精神好
pet_4429, 3384, 電話, 響
pet_13596, 3380, 滑鼠, 上網
pet_15914, 3358, 熬夜, 黑眼圈
pet_16126, 3393, 老鼠, 蛇
pet_10132, 3365, 吃飯, 生活
pet_16184, 3385, 想睡覺, 累了
pet_15893, 3384, 老師, 打人
pet_14520, 3380, 信用卡, 買東西
pet_16058, 3356, 吃飯, 飽
pet_12756, 3368, 椅子, 塑膠
pet_15881, 3356, 喝水, 解渴
pet_16033, 3353, 疲倦, 睡覺
pet_15974, 3412, 累了, 睡覺
pet_16076, 3404, 憂鬱, 藍色
pet_14573, 3388, 開冰箱, 吃東西
pet_15881, 3393, 狗, 棍子
pet_16126, 3380, 茶杯, 喝水
pet_16076, 3357, 戀愛, 幸福
pet_15881, 3356, 喝水, 尿尿
pet_16058, 3356, 吃飯, 有力氣
pet_16058, 3356, 吃飯, 有力氣
pet_16076, 3404, 天空, 藍色
pet_15893, 3384, 媽媽, 打人
pet_16033, 3384, 媽媽, 打人
pet_12826, 3365, 幸福, 快樂
pet_15829, 3404, 熱情, 紅色
pet_12730, 3357, 上課, 知識
pet_15881, 3356, 喝水, 健康
pet_15914, 3389, 養小雞, 無聊
pet_4429, 3384, 喇叭, 響
pet_16126, 3393, 老鼠, 補鼠器
pet_16058, 3356, 開心, 買東西
pet_15974, 3412, 洗澡, 順便洗頭
pet_14884, 3388, 開冰箱, 煮飯
pet_12756, 3368, 櫃子, 木頭
pet_16058, 3356, 開心, 出去玩
pet_5227, 3356, 睡覺, 滿足
pet_12730, 3357, 戀愛, 好運
pet_16033, 3353, 沒精神, 睡覺
pet_5227, 3356, 睡覺, 幸福
pet_16033, 3353, 疲憊, 睡覺
pet_11463, 3368, 櫃子, 鐵
pet_16058, 3356, 吃飯, 有精神
pet_15881, 3380, 雜誌, 上廁所
pet_4429, 3377, 菜單, 餐廳
pet_15881, 3393, 貓, 大貓
pet_15881, 3356, 喝水, 舒服
pet_15851, 3356, 睡覺, 閉眼睛
pet_5227, 3356, 睡覺, 有體力
pet_11284, 3388, 開冰箱, 喝飲料
pet_16076, 3404, 海洋, 藍色
pet_16076, 3357, 戀愛, 婚姻
pet_13832, 3365, 房子, 家庭
pet_16109, 3377, 游泳圈, 游泳池
pet_16033, 3384, 警察, 打人
pet_15974, 3412, 累了, 休息
pet_5227, 3356, 睡覺, 有元氣
pet_7845, 3356, 睡覺, 有元氣
pet_12730, 3357, 上課, 睡意
pet_3069, 3357, 上課, 睡意
pet_16033, 3353, 飢餓, 吃飯
pet_11914, 3353, 飢餓, 吃飯
pet_15881, 3393, 狗, 壞主人
pet_16109, 3377, 救生員, 游泳池
pet_5949, 3377, 救生員, 游泳池
pet_15941, 3377, 牛肉, 牛肉湯
pet_16109, 3377, 浮板, 游泳池
pet_4429, 3377, 廚師, 餐廳
pet_14321, 3377, 廚師, 餐廳
pet_16185, 3377, 大便, 地上
pet_971, 3377, 大便, 地上
pet_15914, 3369, 牛排店, 牛肉
pet_15914, 3358, 熬夜, 憂鬱
pet_12203, 3358, 熬夜, 憂鬱
pet_15974, 3412, 累了, 發呆
pet_15881, 3393, 貓, 火
pet_15974, 3412, 洗澡, 拿沐浴乳
pet_5734, 3412, 洗澡, 拿沐浴乳
pet_5227, 3415, 下雨天, 淋雨
pet_9788, 3415, 下雨天, 淋雨
pet_15914, 3389, 自殺, 傷心
pet_9317, 3389, 自殺, 傷心
pet_15974, 3412, 累了, 聽音樂
pet_6215, 3412, 累了, 聽音樂
pet_4429, 3377, 客人, 餐廳
pet_5537, 3377, 客人, 餐廳
pet_4429, 3377, 餐點, 餐廳
pet_16058, 3356, 吃飯, 活著
pet_11396, 3356, 吃飯, 活著
pet_16091, 3385, 愛睏, 想睡覺
pet_15851, 3356, 睡覺, 躺下
pet_5633, 3356, 睡覺, 躺下
pet_15893, 3384, 爸爸, 打人
pet_4619, 3378, 蛋, 便當裡
pet_16185, 3385, 打瞌睡, 很累
pet_4619, 3378, 肉, 便當裡
