pet_14033, 3386, 睡覺, 休息
pet_2874, 3370, 泰國菜, 泰式料理
pet_2874, 3370, 泰國菜, 泰式料理
pet_13782, 3377, 腳踏車, 馬路
pet_14135, 3370, 金針菇, 烤肉食材
pet_6489, 3370, 金針菇, 烤肉食材
pet_14108, 3370, 金針菇, 烤肉食材
pet_13824, 3370, 金針菇, 烤肉食材
pet_13824, 3370, 金針菇, 烤肉食材
pet_14101, 3370, 金針菇, 烤肉食材
pet_13628, 3370, 金針菇, 烤肉食材
pet_13195, 3370, 金針菇, 烤肉食材
pet_14108, 3370, 金針菇, 烤肉食材
pet_386, 3370, 金針菇, 烤肉食材
pet_14101, 3370, 金針菇, 烤肉食材
pet_12822, 3370, 金針菇, 烤肉食材
pet_14122, 3370, 金針菇, 烤肉食材
pet_1705, 3370, 金針菇, 烤肉食材
pet_11480, 3370, 金針菇, 烤肉食材
pet_386, 3370, 金針菇, 烤肉食材
pet_14060, 3370, 金針菇, 烤肉食材
pet_14009, 3370, 金針菇, 烤肉食材
pet_13777, 3370, 金針菇, 烤肉食材
pet_14221, 3370, 棺材板, 夜市小吃
pet_13772, 3370, 棺材板, 夜市小吃
pet_13824, 3370, 棺材板, 夜市小吃
pet_14089, 3370, 棺材板, 夜市小吃
pet_13824, 3370, 棺材板, 夜市小吃
pet_248, 3370, 棺材板, 夜市小吃
pet_13861, 3370, 棺材板, 夜市小吃
pet_5459, 3370, 棺材板, 夜市小吃
pet_13935, 3370, 棺材板, 夜市小吃
pet_13455, 3370, 肉丸, 夜市小吃
pet_13460, 3370, 肉丸, 夜市小吃
pet_13455, 3370, 肉丸, 夜市小吃
pet_13455, 3370, 肉丸, 夜市小吃
pet_13944, 3370, 肉丸, 夜市小吃
pet_12878, 3383, 僕人, 服務
pet_12878, 3383, 僕人, 服務
pet_12878, 3383, 僕人, 照顧
pet_12878, 3383, 僕人, 照顧
pet_12878, 3383, 僕人, 看護
pet_12878, 3383, 僕人, 看護
pet_12878, 3356, 輸入題目, 解答
pet_12878, 3356, 輸入題目, 自問自答
pet_12878, 3356, 輸入題目, 得到點數
pet_12878, 3356, 生病了, 吃藥
pet_12878, 3356, 生病了, 看醫生
pet_12878, 3356, 生病了, 睡覺
pet_12878, 3356, 生病了, 打魔獸
pet_12783, 3387, 健身, 強健的體魄
pet_13477, 3387, 健身, 強健的體魄
pet_13477, 3356, 中樂透, 有房子
pet_13477, 3384, 戴眼鏡, 帥
pet_13477, 3384, 戴眼鏡, 酷
pet_6237, 3356, 搭高鐵, 一下就到了
pet_3362, 3383, 上廁所時, 看報紙
pet_3362, 3383, 上廁所時, 抽菸
pet_13772, 3384, 逛街, 吃小吃
pet_13772, 3384, 逛街, 跟女朋友一起
pet_13772, 3384, 逛街, 殺時間
pet_13928, 3412, 玩電腦, 逛PTT
pet_13928, 3412, 玩電腦, 玩遊戲
pet_4988, 3377, 基因, 乳突病毒
pet_4988, 3371, 記憶, 心理
pet_13712, 3371, 心, 愛情
pet_13712, 3370, 打電話, TVBS民調中心
pet_13712, 3365, 霹靂小組, 警察
pet_13751, 3369, 彩金, 彩票
pet_13751, 3369, 彩金, 彩票機
pet_13751, 3369, 彩金, 機會
pet_13483, 3366, 陳幸妤, 阿扁
pet_13483, 3366, 陳幸妤, 新聞媒體
pet_5348, 3370, 六合夜市, 高雄市小港區
pet_13858, 3366, 陳幸妤, 陳水扁
pet_13483, 3385, 單車, 苦練
pet_13483, 3385, 單車, 減肥
pet_13483, 3358, 香煙, 火災
pet_13483, 3358, 香煙, 生病
pet_13483, 3358, 香煙, 肺癌
pet_13483, 3358, 香煙, 中毒
pet_13483, 3358, 香煙, 肺會黑黑的
pet_5348, 3384, 電腦, 安裝程式
pet_13824, 3384, 電視, 故障
pet_13824, 3384, 電視, 自動關閉
pet_13824, 3384, 電視, 自動開啟
pet_13824, 3384, 電視, 突然沒聲音
pet_12455, 3384, 手機, 有聲音
pet_13712, 3377, 點, 裸男
pet_13712, 3377, 肌肉, 裸男
pet_13712, 3385, 水, 美
pet_13712, 3385, 水, 美麗
pet_13712, 3385, 錢, 要錢
pet_13596, 3357, 政治鬥爭, 爭吵
pet_12669, 3370, 仰臥起坐, 體適能
pet_12669, 3365, 數位單眼, 像機
pet_12669, 3365, 數位單眼, 相機
pet_12669, 3365, 數位單眼, 防手震
pet_13711, 3357, 颱風, 農作物損失
pet_13591, 3357, 颱風, 農作物損失
pet_13591, 3366, 電話騷擾, 壞人
pet_5965, 3391, 父母, 好孩子
pet_5965, 3391, 父母, 聽話的孩子
pet_5965, 3391, 父母, 乖巧的孩子
pet_5965, 3391, 父母, 可愛的孩子
pet_12826, 3365, 幸福, 友情
pet_12826, 3365, 幸福, 親情
pet_13626, 3384, 狼, 叫
pet_13626, 3384, 獅子, 叫
pet_13626, 3391, 老師, 記獎
pet_13626, 3391, 老師, 變主任
pet_13626, 3391, 老師, 同學乖
pet_13626, 3391, 愛人, 愛
pet_13626, 3391, 愛人, 愛
pet_13626, 3391, 愛人, 快樂
pet_13626, 3391, 愛人, 快樂
pet_13626, 3391, 愛人, 信任
pet_13626, 3391, 愛人, 信任
pet_13626, 3391, 愛人, 美滿
pet_13626, 3384, 時鐘, 噹
pet_13626, 3384, 老師, 噹
pet_13626, 3384, 風鈴, 鈴
pet_13626, 3384, 鈴鐺, 鈴
pet_12404, 3365, 歌手, 娛樂圈
pet_12404, 3365, 歌手, 唱片公司
pet_12404, 3365, 歌手, 經紀公司
pet_12404, 3365, 歌手, 電視節目
pet_12404, 3369, 霹靂, 木偶
pet_920, 3377, 高雄人, 高雄市三民區
pet_920, 3377, 男的, 高雄市三民區
pet_920, 3377, 女的, 高雄市三民區
pet_13445, 3365, 挫折, 失意
pet_13688, 3378, 慾望, 人
pet_12794, 3378, 橡皮擦, 同學
pet_12794, 3378, 腳, 朋友
pet_12794, 3378, 肺臟, 朋友
pet_12547, 3377, 人, 武林
pet_13539, 3356, 熱, 拿扇子
pet_13539, 3356, 熱, 想吃冰
pet_13539, 3356, 熱, 一直流汗
pet_13539, 3356, 談戀愛, 很開心
pet_13539, 3356, 談戀愛, 很害羞
pet_13539, 3356, 談戀愛, 穿漂亮的衣服
pet_13539, 3356, 談戀愛, 畫妝
pet_13539, 3356, 談戀愛, 心情很好
pet_4440, 3385, 被狗咬, 打狗
pet_4440, 3385, 被狗咬, 當小偷
pet_13932, 3385, 穿內褲, 有禮貌
pet_13932, 3385, 穿內褲, 愛乾淨
pet_13932, 3385, 穿內褲, 會害羞
pet_13932, 3385, 穿內褲, 懂得保護自己
pet_13932, 3385, 戴眼鏡, 想要換造型
pet_13817, 3369, 捷運, 鐵
pet_13817, 3369, 捷運, 錢
pet_13817, 3369, 捷運, 水泥
pet_13644, 3383, 大人, 養小孩
pet_11453, 3383, 貓咪, 吃魚
pet_13539, 3383, 貓咪, 吃魚
pet_12923, 3356, 天黑了, 放學
pet_12465, 3386, 休息, 身體健康
pet_13353, 3356, 下雨了, 收衣服
pet_13353, 3356, 下雨了, 不能出去玩
pet_13353, 3356, 下雨了, 衣服溼了
pet_13353, 3356, 下雨了, 要撐雨傘
pet_13353, 3356, 下雨了, 穿雨衣
pet_12878, 3386, 上學, 變聰明
pet_13929, 3353, 開心, 吃美食
pet_13688, 3386, 打工, 磨練自己
pet_13653, 3354, 不如意, 生氣
pet_13972, 3354, 網路斷線, 生氣
pet_13653, 3354, 網路斷線, 生氣
pet_13653, 3354, 不能上批踢踢, 生氣
pet_13872, 3354, 有親人過逝, 難過
pet_13872, 3354, 考試沒考好, 難過
pet_11726, 3354, 玩開心農場, 開心
pet_11726, 3354, 上好學校, 開心
pet_13782, 3383, 錢, 購物
pet_13782, 3383, 錢, 買車子
pet_13782, 3383, 錢, 環遊世界
pet_13485, 3356, 情人節, 閃光
pet_13485, 3356, 情人節, 約會
pet_13485, 3356, 情人節, 很浪漫
pet_12552, 3415, 晚上, 唸書
pet_13485, 3377, 高點, 股市
pet_13782, 3370, 甜湯, 甜點
pet_14208, 3370, 椒麻雞, 泰式料理
pet_7167, 3370, 椒麻雞, 泰式料理
pet_13376, 3370, 椒麻雞, 泰式料理
pet_14216, 3370, 椒麻雞, 泰式料理
pet_14216, 3370, 椒麻雞, 泰式料理
pet_14089, 3370, 椒麻雞, 泰式料理
pet_10276, 3370, 椒麻雞, 泰式料理
pet_13824, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_9402, 3370, 椒麻雞, 泰式料理
pet_13376, 3370, 椒麻雞, 泰式料理
pet_13376, 3370, 椒麻雞, 泰式料理
pet_13824, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_9488, 3370, 椒麻雞, 泰式料理
pet_13376, 3370, 椒麻雞, 泰式料理
pet_14191, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_864, 3370, 椒麻雞, 泰式料理
pet_14132, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_14138, 3370, 椒麻雞, 泰式料理
pet_13835, 3370, 椒麻雞, 泰式料理
pet_12134, 3370, 椒麻雞, 泰式料理
pet_13824, 3370, 椒麻雞, 泰式料理
pet_13455, 3370, 椒麻雞, 泰式料理
pet_12824, 3370, 椒麻雞, 泰式料理
pet_14088, 3370, 椒麻雞, 泰式料理
pet_864, 3370, 椒麻雞, 泰式料理
pet_13978, 3370, 椒麻雞, 泰式料理
pet_12413, 3370, 椒麻雞, 泰式料理
pet_13688, 3370, 椒麻雞, 泰式料理
pet_9670, 3370, 椒麻雞, 泰式料理
pet_5348, 3370, 椒麻雞, 泰式料理
pet_14088, 3370, 椒麻雞, 泰式料理
pet_14122, 3370, 椒麻雞, 泰式料理
pet_12824, 3393, 賽魯, 超級賽亞人
pet_13485, 3377, 冠軍, 奧林匹克
pet_13485, 3377, 選手, 奧林匹克
pet_13485, 3377, 跳馬, 奧林匹克
pet_13485, 3377, 體操, 奧林匹克
pet_13485, 3369, 姚明, 骨頭
pet_13485, 3369, 姚明, 蛋白質
pet_13485, 3365, 上班族, 公司
pet_13485, 3365, 上班族, 社會
pet_13485, 3365, 上班族, 地球人
pet_13485, 3365, 上班族, 台灣人
pet_13485, 3365, 上班族, 企業
pet_12939, 3353, 逛街, 買洋裝
pet_12939, 3377, 乳牛, 初鹿
pet_13547, 3370, 慾望, 情緒
pet_13547, 3370, 慾望, 動力
pet_13547, 3370, 慾望, 描述
pet_13547, 3370, 慾望, 動機
pet_13547, 3369, 小聯盟, 球員
pet_13547, 3369, 小聯盟, 棒球場
pet_13547, 3370, 享受, 感覺
pet_13547, 3370, 享受, 福氣
pet_13547, 3370, 歌迷, 信徒
pet_13547, 3370, 佛教徒, 信徒
pet_13547, 3370, 教徒, 信徒
pet_13928, 3370, 萬里長城, 長城
pet_13894, 3387, 存款, 錢
pet_13894, 3387, 定存, 錢
pet_13894, 3387, 節省開支, 錢
pet_13270, 3360, 洗澡, 準備熱水
pet_13270, 3360, 洗澡, 準備熱水
pet_6655, 3387, 同學, 友情
pet_515, 3353, 唸書, 寫字
pet_515, 3353, 唸書, 增廣見聞
pet_515, 3353, 唸書, 飽讀詩書
pet_13751, 3360, 游泳, 做暖身
pet_13751, 3360, 游泳, 不怕水
pet_13717, 3353, 看電視, 放鬆
pet_14397, 3353, 看電視, 聊天
pet_13717, 3353, 看電視, 聊天
pet_1705, 3353, 有人很白目, 打他
pet_1705, 3353, 有人很白目, 扁他
pet_1705, 3353, 有人很白目, 揍他
pet_1705, 3353, 有人很白目, 罵他
pet_1705, 3353, 有人很白目, 不想理他
pet_13209, 3353, 冬天睡覺, 蓋棉被
pet_13209, 3353, 感冒發燒, 蓋棉被
pet_13644, 3370, 朋友, 寂寞的解藥
pet_13270, 3370, 戀愛, 學問
pet_13270, 3370, 戀愛, 複雜的東西
pet_13270, 3370, 戀愛, 感動
pet_13940, 3370, 鬼, 阿飄
pet_14394, 3388, 去舞廳, 跳舞
pet_13270, 3388, 去舞廳, 跳舞
pet_13270, 3404, 樓上滲血, 天花板有血
pet_13270, 3355, 龍捲風, 房子被吹走
pet_13270, 3355, 龍捲風, 有人死亡
pet_13270, 3388, 找書桌, 唸書
pet_13270, 3357, 說謊, 責罵
pet_12878, 3392, 女朋友, 小孩
pet_12878, 3392, 女朋友, 綠帽
pet_12878, 3392, 女朋友, 軟屌男
pet_12878, 3392, 女朋友, 不舒服
pet_12878, 3357, 扶奶奶過馬路, 遲到
pet_12878, 3357, 扶奶奶過馬路, 被獎勵
pet_12878, 3357, 扶奶奶過馬路, 考試一百分
pet_13821, 3358, 晚睡, 太累
pet_13821, 3358, 晚睡, 睡不好
pet_12397, 3353, 經過王品牛排, 吃牛排
pet_11108, 3355, 氣球爆炸, 再打一顆
pet_12059, 3404, 有人放屁, 有臭味
pet_12059, 3404, 沒擦屁股, 有臭味
pet_12059, 3404, 有垃圾, 有臭味
pet_13943, 3415, 情人節, 有點寂寞
pet_13220, 3415, 除夕, 打掃
pet_5949, 3390, 哆啦A夢, 母貓
pet_5949, 3354, 不甘願, 想恨
pet_13653, 3393, 普通人, 鬼
pet_12877, 3384, 龍, 飛
pet_13910, 3384, 龍, 飛
pet_12877, 3415, 蒸汽室, 靜坐
pet_12877, 3415, 蒸汽室, 汗流浹背
pet_248, 3389, 去洗腳, 腳養的時候
pet_13673, 3389, 沖冷水, 腳養的時候
pet_248, 3389, 擦藥膏, 腳養的時候
pet_13673, 3389, 悠悠乳膏, 腳養的時候
pet_248, 3389, 看醫生, 腳養的時候
pet_864, 3387, 修身養性, 好老公
pet_864, 3387, 賢慧, 好老公
pet_864, 3387, 會煮好菜, 好老公
pet_864, 3387, 溫柔, 好老公
pet_864, 3387, 體貼, 好老公
pet_864, 3412, 睡到遲到, 被罰站
pet_864, 3412, 睡到遲到, 被老師罵
pet_13946, 3383, 上PTT, 找東西
pet_12878, 3392, 多拉a夢, 爾多被咬
pet_14299, 3392, 多拉a夢, 幫大雄
pet_12878, 3357, 殺人, 仇恨
pet_12446, 3357, 殺人, 仇恨
pet_12446, 3389, 撞牆, 忘記約會
pet_13246, 3389, 翻桌, 被21退學
pet_13204, 3355, 肚子漲, 走不動
pet_13364, 3389, 賺錢打工算了, 被21退學
pet_13364, 3378, 遺照, 墓園
pet_13364, 3378, 長眠的逝者, 墓園
pet_12878, 3390, 火影, 剛剛好
pet_13364, 3378, 好人的靈魂, 天堂
pet_13246, 3378, 餓鬼道, 地獄
pet_14397, 3371, 兒童, 公園
pet_12826, 3371, 兒童, 公園
pet_12826, 3371, 昆蟲, 公園
pet_13919, 3356, 肚子痛, 想罵髒話
pet_9130, 3386, 工作, 滿足自己
pet_9130, 3386, 工作, 生活所需
pet_9130, 3386, 工作, 不得已
pet_9130, 3386, 工作, 必須的
pet_12998, 3412, 喜歡劉德華, 看他的電影
pet_12998, 3412, 喜歡劉德華, 想夢到他
pet_13431, 3393, 我弟, 蟑螂
pet_13431, 3393, 我奶奶, 蟑螂
pet_13431, 3393, 我爺爺, 蟑螂
pet_5227, 3367, 劈腿, 花心
pet_5227, 3384, 牛仔, 很累
pet_5227, 3384, 牛仔, 騎牛
pet_5227, 3384, 牛仔, 喝牛奶
pet_5227, 3384, 牛仔, 聽音樂
pet_5227, 3384, 牛仔, 唱歌
pet_13935, 3354, 賺錢, 累
pet_13824, 3367, 愛情, 默契
pet_13824, 3367, 愛情, 兩顆心
pet_13824, 3367, 愛情, 相似的靈魂
pet_13824, 3367, 愛情, 共同的理想
pet_13824, 3392, 泛舟, 橡膠船破了
pet_13824, 3392, 泛舟, 翻船
pet_13824, 3392, 打排球, 手腕黑青
pet_13824, 3392, 打排球, 用臉接球
pet_13824, 3392, 打排球, 跌倒
pet_13824, 3392, 打排球, 遇到傻隊友
pet_12397, 3389, 找徵信社, 外遇
pet_12397, 3389, 要贍養費, 外遇
pet_12397, 3386, 上facebook, 打發時間
pet_12397, 3386, 上facebook, 餵魚
pet_12397, 3386, 上facebook, 收成
pet_12397, 3386, 上facebook, 看照片
pet_12397, 3373, 眼皮, 眉毛
pet_12397, 3373, 眼皮, 額頭
pet_12397, 3386, 聊天, 訴苦
pet_12397, 3386, 聊天, 了解彼此
pet_13626, 3386, 聊天, 維繫關係
pet_13626, 3393, 樹, 蟲
pet_13220, 3353, 吃中藥, 喝水
pet_12397, 3353, 吃中藥, 吐
pet_13220, 3356, 打架, 生氣了
pet_12397, 3353, 吃中藥, 補身體
pet_12397, 3353, 吃中藥, 調理體質
pet_13220, 3367, 信任, 人的言論
pet_13455, 3383, 偷情, 親吻
pet_13455, 3353, 喝每朝健康, 變瘦
pet_13455, 3353, 喝每朝健康, 放屁
pet_13455, 3389, 大叫, 感情出軌
pet_13626, 3387, 有肩膀, 自由
pet_13626, 3387, 有擔當, 自由
pet_13626, 3387, 有勇氣, 自由
pet_13455, 3356, 太兇, 無法招架
pet_13455, 3356, 黑道, 無法招架
pet_11847, 3356, 喜歡, 無法招架
pet_11847, 3356, 熬夜, 無法招架
pet_13455, 3412, 土石流, 快逃跑
pet_13455, 3412, 土石流, 快跟大家說
pet_13455, 3412, 土石流, 跟家人抱一起
pet_12229, 3385, 打電話, 孤單
pet_12229, 3385, 打電話, 回不了家
pet_12229, 3385, 打電話, 想講話
pet_11847, 3385, 大哭, 想哭
pet_13455, 3385, 大哭, 太感動了
pet_13534, 3385, 打電話, 有事情
pet_13935, 3353, 全聯, 做體操
pet_13432, 3385, 外遇, 不愛原配
pet_13432, 3385, 外遇, 三心兩意
pet_13455, 3385, 外遇, 想來點新鮮的
pet_13455, 3385, 外遇, 受不了誘惑
pet_13405, 3385, 外遇, 的另一半外遇
pet_13405, 3412, 颱風, 準備緊急乾糧
pet_12575, 3388, 去全聯, 買東西
pet_12575, 3388, 去超級市場, 買東西
pet_12575, 3388, 去菜市場, 買東西
pet_12575, 3387, 用雙手, 打手X
pet_12575, 3387, 用心, 打手X
pet_12575, 3387, 有毅力, 打手X
pet_12575, 3387, 有恆心, 打手X
pet_13534, 3366, 巧克力, 可可
pet_13455, 3366, 巧克力, 可可
pet_13220, 3412, 開心, 看電視
pet_11453, 3393, 米, 老鼠
pet_1705, 3353, 結婚, 生小孩
pet_1705, 3353, 結婚, 生小孩
pet_13461, 3384, 車子, 走
pet_13483, 3389, 大叫, 憂鬱
pet_6276, 3365, 膝蓋, 身體
pet_13966, 3353, 大樹, 乘涼
pet_13786, 3380, 汽油, 車子
pet_13832, 3380, 汽油, 車子
pet_13349, 3378, 胃, 肚子裡
pet_13349, 3378, 胃, 肚子裡
pet_13958, 3378, 胃, 肚子裡
pet_11782, 3378, 桌子, 警察局
pet_13782, 3415, 中元節, 普渡
pet_13711, 3415, 中元節, 普渡
pet_13626, 3415, 中元節, 普渡
pet_14412, 3404, 吃錯東西, 肚子痛
pet_11914, 3404, 吃錯東西, 肚子痛
pet_13626, 3377, 我, 心中
pet_8683, 3388, 放水, 洗澡
pet_11791, 3389, 穿大衣, 覺得冷
pet_13712, 3358, 淹水, 泡水
pet_13246, 3378, 團康, 課外活動
pet_13246, 3378, 打籃球, 課外活動
pet_13455, 3366, 衣服, 彈性纖維
pet_13455, 3355, 燙傷, 死亡
pet_5348, 3415, 申艾莉面前, 帶走尼諾
pet_13893, 3354, 研習法律課本, 想睡覺
pet_13455, 3378, 爸媽, 老師
pet_13455, 3353, 遇到困難時, 有人陪
pet_12397, 3384, 布希鞋, 滑倒
pet_5348, 3354, 問問題, 舉手
pet_12920, 3415, 貝拉美容中心, 休息
pet_12920, 3415, 貝拉美容中心, 休息
pet_13246, 3378, 打乒乓求, 課外活動
pet_13455, 3355, 生重病, 死亡
pet_11884, 3366, 小孩, 蛋白質
pet_13445, 3383, 學生, 保持健康身體
pet_13853, 3404, 你感冒了, 咳嗽
pet_13712, 3354, 幸褔, 開心
pet_4238, 3392, 談戀愛, 意見不合
pet_4238, 3392, 分手, 鬧情緒
pet_4238, 3392, 劈腿, 被拍
pet_13455, 3391, 具強才, 娶姑姑
pet_4238, 3392, 劈腿, 被知道
pet_13712, 3357, 樹林, 氧氣
pet_13712, 3357, 樹林, 綠色
pet_14108, 3415, 晚上, 吃晚餐
pet_12552, 3415, 晚上, 吃晚餐
pet_12479, 3377, 電話, 貝拉美容中心
pet_12479, 3377, 服務員, 貝拉美容中心
pet_12479, 3377, 櫃檯, 貝拉美容中心
pet_7167, 3367, 真筱莉, 身體
pet_13772, 3357, 失戀, 發瘋
pet_4238, 3392, 劈腿, 被偷跟
pet_13893, 3354, 沒興趣的事情, 想睡覺
pet_13455, 3355, 溺水, 死亡
pet_5348, 3354, 點名, 舉手
pet_13948, 3357, 慈悲, 恨
pet_5348, 3367, 申艾莉, 欠打
pet_13712, 3358, 高氣溫, 中暑
pet_13712, 3358, 高氣溫, 熱
pet_12920, 3404, 顏色, 橘色
pet_13935, 3357, 颱風, 農產品損失
pet_13455, 3378, 耐信, 老師
pet_5348, 3353, 申艾莉, 瞪他
pet_13455, 3355, 老了, 死亡
pet_12552, 3388, 領, 錢
pet_13935, 3355, 生完氣, 肚子餓
pet_12552, 3355, 秋天, 吃火鍋
pet_12920, 3387, 醒著, 精神
pet_13935, 3355, 運動完, 肚子餓
pet_12552, 3355, 想吃熱東西, 吃火鍋
pet_13246, 3378, 社團活動, 課外活動
pet_13935, 3355, 洗完澡, 肚子餓
pet_13246, 3378, 游泳, 課外活動
pet_12552, 3355, 天冷, 吃火鍋
pet_12552, 3388, 存, 錢
pet_12397, 3393, 申艾莉, 貝拉被搶走
pet_4238, 3392, 劈腿, 公開
pet_13948, 3357, 慈悲, 愛
pet_1705, 3393, 申艾莉, 壞事被拆穿
pet_13712, 3353, 安靜, 一個人
pet_1705, 3358, 真筱希, 閔社長兩難
pet_13772, 3357, 憂鬱, 發瘋
pet_13712, 3378, 黃金屋, 書本中
pet_5348, 3367, 鄭橋彬, 孬
pet_5348, 3367, 鄭橋彬, 孬
pet_13712, 3358, 撒嬌, 笑
pet_1705, 3393, 申艾莉, 變身後的恩才
pet_12397, 3393, 申艾莉, 鄭橋彬外遇
pet_12552, 3415, 晚上, 打麻將
pet_13934, 3356, 看很多書, 開心
pet_12397, 3384, 布希鞋, 透氣
pet_13712, 3386, 讀書, 進修
pet_13772, 3357, 天災, 發瘋
pet_4238, 3392, 分手, 第三者
pet_4238, 3392, 分手, 傷心
pet_13552, 3370, 面紙, 用具
pet_13552, 3370, 女朋友, 女性
pet_12552, 3370, 手機, 電信產品
pet_12920, 3404, 橘子, 橘色
pet_13552, 3370, 女朋友, 人類
pet_13552, 3370, 女朋友, 動物
pet_12923, 3357, 溫室氣體, 全球暖化
pet_12552, 3370, 手機, 媒介
pet_13591, 3354, 抽菸, 花錢
pet_13948, 3373, 做愛, 棉被
pet_12552, 3354, 抽菸, 難受
pet_12923, 3415, 早上, 慢跑
pet_12923, 3415, 早上, 上廁所
pet_13712, 3358, 高氣溫, 熱感冒
pet_13591, 3388, 去倒茶, 喝茶
pet_13712, 3378, 知識, 書本中
pet_12920, 3365, 湯米, 英文
pet_12878, 3387, 早睡早起, 時間
pet_13591, 3415, 情人節, 送花給對方
pet_11453, 3415, 男人面前, 微笑
pet_11453, 3415, 男人面前, 害羞臉紅
pet_11453, 3415, 男人面前, 開心
pet_11453, 3415, 男人面前, 靦腆
pet_13591, 3388, 去買煙, 抽菸
pet_13591, 3388, 到外面去, 抽菸
pet_13832, 3399, 男朋友, 避風港
pet_13832, 3399, 男朋友, 寶貝
pet_13670, 3371, 有鬼, 學校
pet_13832, 3399, 男朋友, 依靠
pet_13832, 3415, 情人面前, 開心
pet_2758, 3377, 阿扁, 趙建銘
pet_12566, 3415, 星期2, 刷牙
pet_13712, 3378, 字, 書本中
pet_13460, 3415, 星期2, 待在家
pet_1705, 3358, 真筱希, 恩才無法結婚
pet_5348, 3387, 有美色, 老公
pet_2758, 3377, 趙奕安, 趙建銘
pet_13832, 3399, 貓咪, 好動
pet_12566, 3399, 狗狗, 動物
pet_13460, 3399, 狗狗, 好動的
pet_13445, 3383, 學生, 早睡早起
pet_13460, 3415, 女人面前, 流汗
pet_13460, 3415, 女人面前, 侃侃而談
pet_12920, 3415, 貝拉美容中心, 享受
pet_12920, 3415, 貝拉美容中心, 享受
pet_5348, 3367, 鄭橋彬, 噁心
pet_13935, 3370, 大頭, 一種病症
pet_13935, 3386, 睡覺, 補足精神
pet_7167, 3353, 真筱希, 看電視
pet_11453, 3384, 小小肉球, 哭
pet_13712, 3386, 上網, 交友
pet_12920, 3387, 呵漫牛, 精神
pet_28, 3370, 男朋友, 感情寄託
pet_13862, 3370, 男朋友, 老公
pet_13862, 3370, 男朋友, 親愛的
pet_13862, 3370, 男朋友, 家人
pet_28, 3370, 男朋友, 提款機
pet_13862, 3389, 想找人哭訴, 跌倒
pet_13862, 3389, 想大叫, 跌倒
pet_13455, 3395, 吃飯, 電話響
pet_12939, 3388, 帶登山杖, 爬山
pet_4238, 3415, 夏天, 去游泳
pet_12939, 3355, 火災, 救災
pet_13637, 3353, 颳颱風, 關門
pet_13670, 3371, 警衛, 學校
pet_12552, 3370, 手機, 厲害的發明
pet_13670, 3370, 家人, 溫暖
pet_13670, 3370, 家人, 親情
pet_13670, 3370, 家人, 後盾
pet_13670, 3370, 家人, 永遠的支持者
pet_12552, 3354, 抽菸, 手黃黃
pet_13948, 3373, 吃飯, 棉被
pet_12552, 3354, 抽菸, 牙齒黃黃
pet_13948, 3373, 睡覺, 棉被
pet_4238, 3353, 失火, 逃
pet_920, 3377, 演員, 好萊塢
pet_12479, 3358, 鄭橋彬, 騷動
pet_1705, 3353, 鄭橋彬, 殺了他
pet_4238, 3392, 談戀愛, 被管
pet_5348, 3367, 鄭橋彬, 討厭
pet_5348, 3415, 申艾莉面前, 打他
pet_12939, 3404, 有人亂丟玻璃, 沙灘採到玻璃
